"","date","RX1.Comdty","TU1.Comdty","SF1.Curncy","UB1.Comdty","HG1.Comdty","EC1.Curncy","FV1.Comdty","BO1.Comdty","TY1.Comdty","BP1.Curncy","XM1.Comdty","GC1.Comdty","EO1.Index","US1.Comdty","JY1.Curncy","SM1.Comdty","SI1.Comdty","NV1.Curncy","G.1.Comdty","DU1.Comdty","CO1.Comdty","SE1.Curncy","OE1.Comdty","NO1.Curncy","C.1.Comdty","CT1.Comdty","DX1.Curncy","FC1.Comdty","LH1.Comdty","S.1.Comdty","AD1.Curncy","LC1.Comdty","CD1.Curncy"
"8036",2017-11-16,157.24,108.08203125,109.27,163.17,324.63,1.26445,117.2578125,39.94,124.4375,137.11,97.3228,1385.44,495.17,144.125,94.678,375.72,18.664,68.77,120.54,111.814,66.53,12.681,130.09,12.489,484.125,82.31,90.043,169.66,91.627,1180.75,76.59,111.439,79.716
"8037",2017-11-17,157.39,108.06640625,109.84,163.64,326.65,1.26778,117.265625,39.95,124.484375,137.47,97.3328,1405.27,492.87,144.34375,95.399,385.04,18.993,68.4,120.54,111.824,68,12.651,130.12,12.452,493.4375,82.99,89.776,167.263,92.466,1203.25,76.38,110.787,79.645
"8038",2017-11-20,157.49,108.01953125,109.31,164.16,329.42,1.26075,117.09375,39.38,124.265625,137.67,97.3627,1382.29,495.63,144.21875,94.929,386.97,18.413,68.34,120.78,111.809,67.46,12.57,130.12,12.373,496.375,84.88,90.181,164.865,94.562,1202.625,76.17,109.155,79.355
"8039",2017-11-21,157.6,107.98046875,109.44,165.03,333.2,1.26177,117.0078125,39.64,124.265625,137.64,97.3577,1389.23,497.56,144.625,95.116,385.16,18.542,68.64,120.88,111.809,67.84,12.636,130.129,12.488,496.375,84.32,90.066,167.152,92.542,1201.4375,76.55,109.971,79.564
"8040",2017-11-22,157.51,108.08203125,110.58,165.34,334.11,1.27046,117.3125,39.5,124.6875,138.53,97.3827,1400.61,495.95,145.03125,96.211,392.54,18.708,69.12,120.81,111.759,68.65,12.792,129.991,12.583,496.6875,84.13,89.354,168.365,95.782,1211.4375,76.86,110.973,80.011
"8042",2017-11-24,157.39,108.04296875,110.79,165.19,337.52,1.2814,117.2265625,39.37,124.546875,138.62,97.4027,1395.3,496.46,144.78125,95.843,391.81,18.577,69.06,121.12,111.759,69.24,12.86,129.991,12.602,492.375,85.07,88.943,168.999,96.43,1206.5625,76.86,110.53,79.955
"8043",2017-11-27,157.63,108.06640625,110.62,165.68,333.84,1.27835,117.3203125,38.97,124.703125,138.49,97.3827,1402.99,494.21,144.875,96.329,395.81,18.607,69.36,121.02,111.774,69.22,12.828,130.08,12.583,487.375,84.46,89.056,170.267,98.374,1209.9375,76.8,111.696,79.65
"8044",2017-11-28,157.69,108.04296875,110.23,165.68,327.13,1.27148,117.2421875,39.44,124.546875,139.05,97.4127,1403.54,499.26,144.8125,95.832,391.45,18.391,69.34,121.1,111.774,68.97,12.755,130.1,12.452,483.75,85.31,89.429,170.322,100.241,1206.25,76.69,111.532,79.299
"8045",2017-11-29,157.03,108.01953125,110.29,164.47,323.78,1.27416,117.1484375,39.38,124.296875,139.59,97.4377,1389.66,497.24,143.90625,95.634,393.27,17.992,69.21,120.12,111.739,68.42,12.746,129.814,12.447,487.6875,86.84,89.327,171.507,99.212,1205.6875,76.5,112.301,79.101
"8046",2017-11-30,157.26,107.95703125,110.24,165.19,323.3,1.27776,116.8671875,39.13,123.890625,140.61,97.4077,1379.4,496.04,143.46875,95.009,392.3,17.897,68.64,120.33,111.744,68.53,12.718,129.853,12.311,490.8125,86.11,89.226,169.964,97.993,1197.5,76.39,111.766,78.776
"8047",2017-12-01,158.3,107.97265625,111.17,167.66,326.31,1.27722,116.984375,38.94,124.25,140.01,97.3727,1385.45,491.91,144.90625,95.415,396.75,17.804,69.18,121.34,111.799,69.74,12.732,130.179,12.392,494.9375,86.66,89.072,165.719,99.517,1207.8125,76.84,109.272,80.057
"8048",2017-12-04,157.8,107.91015625,110.04,166.35,326.05,1.27325,116.8203125,38.65,124.09375,140.04,97.3627,1380.48,497.33,144.6875,94.924,405.52,17.787,68.76,120.81,111.804,68.34,12.631,130.06,12.315,487.6875,85.84,89.362,165.306,99.022,1212.9375,76.67,108.555,80.041
"8049",2017-12-05,157.99,107.8671875,109.75,166.77,310.85,1.26863,116.7890625,38.72,124.1875,139.73,97.3078,1366.65,498.75,145.34375,94.934,412.49,17.456,69.03,121.02,111.854,68.79,12.73,130.189,12.414,488.0625,85.75,89.545,162.963,97.993,1225.125,76.79,107.973,80.036
"8050",2017-12-06,158.28,107.91796875,109.52,167.74,312.49,1.26601,116.9609375,38.34,124.421875,139.04,97.3977,1367.95,498.52,145.6875,95.186,411.29,17.333,69.05,121.38,111.879,66.99,12.627,130.347,12.381,486.6875,86,89.783,160.979,97.307,1218.125,76.34,106.853,79.401
"8051",2017-12-07,158.41,107.8984375,109.06,167.5,312.8,1.26391,116.8671875,38.52,124.125,139.99,97.3927,1353.9,500.08,144.5625,94.48,402.76,17.167,68.54,121.17,111.919,68.06,12.555,130.425,12.35,484.9375,87.79,89.962,161.31,96.925,1205.0625,75.78,106.316,79.015
"8052",2017-12-08,158.24,107.92578125,109.23,167.14,314.28,1.26316,116.890625,38.86,124.109375,139.27,97.3777,1348.82,502.61,144.5625,94.16,398.55,17.19,68.7,120.87,111.884,69.38,12.597,130.288,12.357,486.6875,87.18,90.063,160.097,97.078,1202.3125,75.78,105.98,78.99
"8053",2017-12-11,158.4,107.875,109.37,167.74,317.76,1.26515,116.828125,38.68,124.109375,138.66,97.3477,1347.2,503.67,144.6875,94.154,393.75,17.149,69.46,121.68,111.854,70.79,12.533,130.239,12.247,481.5,86.33,90.033,160.345,96.964,1193.5,76.04,105.465,79.081
"8054",2017-12-12,158.04,107.859375,109.26,166.84,318.98,1.25989,116.765625,38.66,123.96875,138.4,97.3827,1341.58,507.75,144.34375,94.09,390.14,17.022,69.67,121.46,111.844,69.31,12.634,130.15,12.287,479.75,86.23,90.26,162.164,97.192,1185.3125,76.32,106.741,78.954
"8055",2017-12-13,158.04,107.96484375,110.11,166.64,322.19,1.26874,117.0859375,38.39,124.4375,139.43,97.3777,1349.04,505.69,145.3125,94.988,392.67,17.24,70.57,121.57,111.854,68.33,12.669,130.189,12.344,481.5,87.67,89.626,160.566,97.497,1189.5625,77.1,106.047,79.391
"8056",2017-12-14,158,107.8984375,109.79,167.12,324.2,1.26547,116.9765625,38.35,124.390625,139.73,97.3452,1358.22,502.84,145.71875,95.25,386.42,17.311,70.26,121.98,111.824,69.28,12.621,130.091,12.377,480.8125,89.09,89.684,161.227,98.701,1175.625,77.5,106.741,79.721
"8057",2017-12-15,158.23,107.8515625,109.42,168.16,330.74,1.26166,116.84375,38.33,124.25,138.43,97.3777,1358.65,503.9,145.875,94.881,385.22,17.451,70.27,122.16,111.804,69.19,12.527,130.072,12.224,479.4375,89.79,90.115,162.881,100.015,1175,77.21,108.421,78.893
"8058",2017-12-18,158.17,107.875,109.92,167.88,331.95,1.26406,116.8203125,38.17,124.078125,139.03,97.3727,1367.3,508.17,144.84375,94.908,382.69,17.605,70.27,122.26,111.774,69.39,12.632,130.013,12.268,478.75,88.93,89.723,162.77,98.373,1168,77.43,108.04,78.954
"8059",2017-12-19,157.18,107.8203125,109.89,165.3,332.53,1.26986,116.578125,38.4,123.53125,138.97,97.3278,1365.89,507.02,143.25,94.552,378.73,17.548,70.22,121.66,111.734,69.81,12.673,129.718,12.269,479.4375,88.73,89.519,160.069,97.643,1161.3125,77.41,107.906,78.893
"8060",2017-12-20,156.56,107.8046875,109.73,163.94,337.23,1.27322,116.4765625,38.1,123.296875,139.03,97.2678,1371.73,502.75,142.375,94.138,379.33,17.681,70.11,121.07,111.694,70.65,12.682,129.443,12.207,481.875,89.54,89.388,156.294,99.796,1158.875,77.44,106.562,79.182
"8061",2017-12-21,156.53,107.7734375,109.56,164.26,339.71,1.27263,116.453125,37.76,123.359375,138.97,97.2378,1372.81,504.58,142.96875,94.217,377.53,17.642,70.44,121.08,111.655,71.02,12.686,129.344,12.248,484.625,92.17,89.36,157.562,100.088,1152.5,77.82,107.212,79.801
"8062",2017-12-22,156.59,107.75,109.38,164.36,341.71,1.2705,116.4140625,37.84,123.3125,138.94,97.1928,1381.67,503.71,142.78125,94.329,375.84,17.865,70.52,121.31,111.64,71.4,12.758,129.305,12.297,485.625,92.09,89.42,156.046,102.131,1153.4375,77.91,106.226,79.775
"8065",2017-12-27,157.09,107.8046875,109.75,165.44,346.52,1.27492,116.6640625,38.22,123.828125,139.02,97.2128,1395.28,503.8,144.625,94.297,377.53,18.204,71.03,122.03,111.65,72.7,12.867,129.403,12.398,488.0625,93.37,89.12,160.042,103.664,1160.75,78.55,108.399,80.348
"8066",2017-12-28,156.61,107.7734375,110.46,164.18,349.1,1.27897,116.59375,37.57,123.6875,139.43,97.2378,1401.55,502.43,144.40625,94.467,374.64,18.385,71.24,121.77,111.645,72.89,12.876,129.325,12.42,485.625,93.19,88.819,160.51,104.43,1148.875,78.75,109.518,80.8
"8067",2017-12-29,156.5,107.8046875,110.98,163.54,348.26,1.28621,116.6875,38.2,123.890625,140.23,97.2728,1414.62,500.13,144.65625,94.679,375.47,18.626,71.28,121.85,111.665,73.67,12.983,129.325,12.51,483.9375,92.99,88.363,160.951,104.758,1154.875,78.9,108.891,81.033
"8068",2018-01-02,156.11,107.734375,111.16,162.35,345.88,1.28946,116.5,38.53,123.53125,140.97,97.2478,1421.97,500.22,143.5,94.961,376.78,18.692,71.43,120.94,111.645,73.34,13.001,129.276,12.616,487.375,91.65,88.12,164.837,103.226,1158.5,79.09,110.504,81.165
"8069",2018-01-03,156.4,107.71875,110.57,163.28,343.72,1.28547,116.5078125,38.93,123.625,140.13,97.2178,1424.56,504.49,144.03125,94.732,377.6,18.759,71.39,121.58,111.665,74.74,12.983,129.384,12.619,487,92.38,88.431,164.672,103.7,1163.3125,79.18,110.145,80.967
"8070",2018-01-04,156.41,107.6640625,110.8,163.78,344.3,1.29116,116.390625,38.9,123.515625,140.53,97.2528,1427.91,508.81,144.03125,94.531,379.03,18.761,71.97,121.36,111.64,74.99,13.057,129.335,12.708,484.25,93.72,88.128,164.286,104.175,1162.0625,79.44,109.518,81.241
"8071",2018-01-05,156.41,107.65625,110.71,163.4,340.76,1.28866,116.3203125,38.77,123.359375,140.65,97.2928,1428.67,512.58,143.5625,94.196,381.52,18.778,72.12,121.36,111.645,74.5,13.041,129.374,12.736,484.625,92.26,88.216,161.64,104.248,1165.6875,79.48,106.831,81.809
"8072",2018-01-08,156.62,107.6640625,110.44,163.74,340.18,1.2795,116.3125,38.52,123.328125,140.63,97.2828,1426.61,515.1,143.46875,94.254,381.04,18.625,72.15,121.5,111.665,74.68,12.926,129.443,12.671,479.0625,92.41,88.627,161.448,106.51,1160.875,79.19,105.017,81.707
"8073",2018-01-09,156.13,107.6640625,109.79,162.07,339.34,1.27599,116.15625,38.7,122.890625,140.29,97.2578,1419.37,517.12,142.03125,94.621,377.13,18.48,72.07,121,111.655,75.82,12.904,129.325,12.619,481.5,92.66,88.781,160.373,106.802,1157.3125,79.01,105.42,81.459
"8074",2018-01-10,155.91,107.65625,110.39,161.71,341.4,1.27881,116.140625,38.42,122.84375,140.05,97.2128,1425.42,514.78,141.90625,95.72,375,18.507,72.31,120.84,111.655,76.24,12.955,129.276,12.687,481.5,94.2,88.598,159.16,105.853,1146.75,79.14,104.703,80.703
"8075",2018-01-11,155.17,107.6484375,110.62,161.29,341.13,1.28717,116.1953125,38.07,122.96875,140.33,97.1978,1428.88,513.31,142.25,95.943,371.09,18.432,72.98,120.58,111.55,76.31,13.05,128.843,12.781,481.1875,97.74,88.154,158.554,103.591,1140.75,79.71,104.882,81.038
"8076",2018-01-12,155.24,107.59375,111.45,161.93,339.6,1.30251,116.046875,38.05,122.78125,142.38,97.1779,1442.28,515.28,142.3125,95.959,375.71,18.622,72.94,120.33,111.54,76.98,13.181,128.774,12.902,477.6875,96.6,87.313,159.132,104.466,1153.375,79.9,105.151,81.282
"8078",2018-01-16,155.62,107.5703125,112.52,162.73,339.71,1.31188,116.015625,37.66,122.828125,142.97,97.1579,1444.66,515.38,142.59375,96.607,382.58,18.674,73.13,120.66,111.56,76.18,13.197,128.912,13.002,480.5,96.3,86.747,160.51,107.86,1162.375,80.39,105.801,81.662
"8079",2018-01-17,155.67,107.5078125,112.28,163.09,336.49,1.30837,115.828125,37.34,122.5,143.86,97.1429,1446.93,517.31,142.125,95.901,384.36,18.649,73.4,120.71,111.57,76.44,13.224,128.942,13.051,487,97.14,86.907,163.018,106.145,1163.3125,80.88,108.376,81.804
"8080",2018-01-18,155.44,107.515625,112.6,162.13,337.55,1.30863,115.78125,37.01,122.296875,143.99,97.1179,1433.96,520.24,141.3125,95.986,389.22,18.419,73.48,120.35,111.585,76.36,13.233,128.902,13.057,484.9375,97.72,86.892,164.452,106.619,1168.375,80.78,109.25,81.647
"8081",2018-01-19,155.51,107.4921875,112.18,161.91,336.33,1.30746,115.6640625,37.07,122.125,143.78,97.0629,1440.33,522.82,140.875,96.326,393.01,18.508,73.21,120.33,111.625,75.59,13.199,129.001,13.019,486.3125,98.65,86.962,163.101,105.196,1173.5,80.8,109.205,81.312
"8082",2018-01-22,155.59,107.4765625,112.12,162.27,337.49,1.31007,115.5546875,36.93,121.9375,144.89,97.0679,1439.04,524.21,140.59375,95.975,401.31,18.457,73.52,120.18,111.63,76.05,13.233,129.05,13.026,485.625,98.64,86.79,163.046,104.795,1181.875,80.91,110.683,81.489
"8083",2018-01-23,155.65,107.5234375,112.62,162.51,328.26,1.3139,115.7421875,37.35,122.265625,145.09,97.0979,1444.22,524.11,141.09375,96.554,402.49,18.374,73.92,120.17,111.62,77.08,13.251,129.01,13.07,484.625,97.28,86.524,163.845,105.452,1184.3125,80.77,111.736,81.611
"8084",2018-01-24,155.26,107.484375,114.13,161.63,340.66,1.32551,115.640625,37.53,122.046875,147.32,97.1029,1465.4,519.97,140.375,97.674,405.34,19,74.68,119.61,111.605,77.7,13.369,128.902,13.202,491.875,97.29,85.654,163.322,106.437,1191.5,81.58,112.363,82.346
"8085",2018-01-25,154.92,107.4765625,114.43,162.17,339.39,1.32376,115.7265625,37.32,122.28125,146.32,97.0829,1472.53,519.09,141.28125,97.335,403.44,19.137,73.73,119.6,111.575,77.58,13.377,128.627,13.218,490.125,96.83,85.862,160.561,105.78,1191.5,81.02,109.72,82.068
"8086",2018-01-26,154.67,107.4140625,115.34,162.83,337.55,1.32717,115.484375,37.66,121.90625,146.72,97.1029,1460.86,520.71,140.65625,97.998,397.87,18.948,73.99,119.39,111.535,77.69,13.48,128.401,13.312,491.875,95.18,85.539,163.684,105.488,1183.375,82.01,111.624,82.367
"8087",2018-01-29,153.63,107.4140625,115.14,160.93,337.02,1.3236,115.390625,37.75,121.65625,145.89,97.0779,1448.11,520.06,140.0625,97.754,399.89,18.607,73.63,119.18,111.49,76.53,13.461,128.126,13.281,494.9375,92.67,85.77,163.991,105.671,1190.625,81.83,112.609,82.346
"8088",2018-01-30,153.82,107.4140625,115.5,160.61,336.49,1.32514,115.3515625,37.99,121.484375,146.65,97.0679,1442.82,515.41,139.34375,97.903,403.56,18.532,73.73,119.15,111.505,76.04,13.448,128.224,13.268,498.75,91.1,85.643,164.186,105.744,1201.125,81.65,111.825,82.341
"8089",2018-01-31,153.73,107.3671875,115.81,161.43,337.18,1.32583,115.2265625,37.98,121.421875,146.89,97.1179,1446.16,514.99,139.78125,97.6,400.36,18.73,74,118.91,111.5,76.45,13.446,128.185,13.271,498.75,91.39,85.6,161.816,106.875,1195.6875,81.31,110.952,82.478
"8090",2018-02-01,153.52,107.33203125,116.24,160.59,338.6,1.33542,115.0625,37.78,121.0625,147.79,97.1279,1451.33,511.63,138.59375,97.313,395.86,18.637,74.25,118.58,111.535,77.3,13.511,128.254,13.379,499.125,92.66,85.168,166.836,109.21,1182.8125,81.15,113.259,82.686
"8091",2018-02-02,152.81,107.34375,115.77,158.97,336.33,1.32988,114.9296875,37.34,120.578125,146.39,97.1029,1439.91,505.36,136.90625,96.565,392.78,18.153,73.44,118.13,111.515,76.11,13.413,128.067,13.233,498.75,91.42,85.679,168.37,109.757,1175.3125,80.15,113.639,81.91
"8092",2018-02-05,153.03,107.484375,115.27,159.05,339.87,1.32413,115.3046875,37.32,121.109375,145.05,96.998,1439.05,498.5,137.75,97.058,387.56,18.111,73.15,118.19,111.55,75.04,13.326,128.234,13.101,494.9375,90.55,86.034,166.975,110.669,1164.5,79.8,113.054,81.119
"8093",2018-02-06,153.77,107.4609375,115.18,160.67,336.49,1.32333,115.34375,38.08,121.328125,144.6,97.1129,1431.51,483.25,138.09375,97.366,393.13,18.012,73.4,118.71,111.57,74.2,13.339,128.46,13.084,501.5,90.1,86.078,165.915,109.1,1184.3125,79.65,112.243,81.033
"8094",2018-02-07,153.16,107.390625,114.34,159.65,325.78,1.31071,115.0859375,37.39,120.84375,143.77,97.0929,1415.47,492.65,136.75,97.303,397.52,17.641,72.97,118.46,111.54,72.7,13.152,128.234,12.963,503.9375,89.83,86.72,165.441,107.787,1180.375,79.03,111.702,80.703
"8095",2018-02-08,152.69,107.390625,115.04,158.77,325.2,1.30917,115.0703125,36.99,120.734375,144.2,97.0479,1420.21,483.3,136.25,97.765,404.98,17.753,72.65,117.6,111.525,71.92,13.066,128.106,12.924,504.625,90.61,86.718,164.27,107.13,1186.125,78.75,111.477,80.592
"8096",2018-02-09,152.98,107.515625,114.79,159.13,320.08,1.30581,115.3359375,36.7,121.015625,143.01,97.0779,1416.66,476.02,136.3125,98.041,407.47,17.533,72.82,117.92,111.56,69.68,13.075,128.224,12.773,499.4375,90.68,86.928,163.098,106.802,1180.375,78.67,111.387,80.435
"8097",2018-02-12,152.91,107.4375,114.75,159.11,325.68,1.31103,115.1328125,36.58,120.734375,143.19,97.028,1428.18,481.32,136.53125,97.935,424.06,18.002,72.82,117.94,111.595,69.46,13.126,128.273,12.914,506.3125,90.41,86.699,164.744,106.656,1202.9375,79.19,112.626,80.43
"8098",2018-02-13,153.04,107.4140625,115.29,158.89,333.7,1.3187,115.15625,36.26,120.84375,143.71,97.0629,1432.48,478.09,136.6875,98.816,432.84,17.956,73.15,117.75,111.59,69.6,13.203,128.332,12.994,506,90.33,86.214,164.298,107.057,1214.9375,79.36,112.423,80.572
"8099",2018-02-14,152.92,107.27734375,115.75,158.49,341.45,1.32743,114.71875,36.52,120.171875,144.85,97.0879,1462.2,482.79,135.5625,99.379,438.41,18.336,74.01,117.63,111.58,71.42,13.301,128.264,13.105,506.6875,89.41,85.649,165.302,108.946,1221.5,79.92,112.828,81.028
"8100",2018-02-15,152.82,107.26953125,116.72,158.35,342.45,1.33462,114.734375,36.41,120.296875,145.91,97.018,1459.29,486.06,136.15625,100.128,442.91,18.247,74.5,117.4,111.565,71.39,13.356,128.234,13.171,507.375,89.18,85.168,167.142,107.52,1229.9375,80.14,114.653,81.226
"8101",2018-02-16,153.53,107.28515625,116.12,159.53,342.77,1.32498,114.8203125,36.22,120.421875,145.2,97.013,1460.26,490.35,136.375,100.07,442.44,18.156,74.28,118.08,111.58,71.96,13.296,128.431,13.138,507,89.55,85.656,167.031,105.091,1226.625,79.86,115.013,80.83
"8103",2018-02-20,153.32,107.23828125,115.07,158.75,336.65,1.31614,114.7265625,36.59,120.328125,144.82,97.038,1433.34,490.99,136.03125,99.167,446.23,17.858,73.83,118.2,111.6,72.41,13.085,128.431,13.032,504.25,91.67,86.256,167.115,106.71,1232.625,79.58,115.081,80.252
"8104",2018-02-21,153.43,107.22265625,114.72,159.13,339.34,1.31241,114.6015625,36.83,120.046875,144.28,97.0779,1434.31,491.92,134.90625,98.694,448.01,18.053,73.73,118.4,111.595,72.6,13.066,128.421,13.018,504.625,93.32,86.522,163.6,107.79,1241.9375,78.99,113.729,79.983
"8105",2018-02-22,153.67,107.26171875,115.37,159.47,342.03,1.31534,114.734375,36.8,120.265625,144.5,97.0679,1434.96,490.72,135.34375,99.735,446.7,18.02,73.87,118.48,111.62,73.68,13.037,128.529,13.019,506,92.25,86.275,162.875,109.91,1239.25,79.23,112.964,79.781
"8106",2018-02-23,154.37,107.28515625,114.96,161.23,338.97,1.31156,114.8984375,37.16,120.578125,144.63,97.0979,1432.38,492.05,136.21875,99.639,445.04,17.908,73.4,118.73,111.64,74.7,12.958,128.735,13.025,505.3125,94.42,86.421,162.875,110.064,1244.375,79.14,112.491,80.115
"8107",2018-02-26,154.45,107.30078125,114.76,161.75,337.39,1.31305,114.953125,37.46,120.671875,144.55,97.1679,1435.07,495.92,136.375,99.469,447.06,17.98,73.54,118.87,111.64,74.91,12.985,128.745,13.065,508.4375,95.36,86.404,162.373,107.867,1241.9375,79.28,111.725,80.004
"8108",2018-02-27,154.1,107.23828125,114.63,160.93,333.17,1.30512,114.6640625,36.97,120.234375,144.05,97.1879,1419.78,495.51,135.75,99.002,458.08,17.758,72.79,118.39,111.62,73.94,12.864,128.647,12.99,511.1875,95.48,86.876,163.489,107.867,1246.4375,78.75,111.95,79.537
"8109",2018-02-28,154.33,107.23828125,114.02,161.23,327.52,1.30128,114.7578125,36.77,120.484375,142.52,97.1379,1419.02,493.44,136.59375,99.693,464.55,17.729,72.55,118.84,111.66,71.95,12.783,128.765,12.938,514.875,96.27,87.136,161.481,103.665,1253.5625,78.57,111.071,79.066
"8110",2018-03-01,154.58,107.359375,114.13,161.77,326.53,1.30645,115.140625,36.96,121.046875,142.5,97.1928,1405.35,487.95,137.4375,100.054,467.5,17.587,72.95,119.26,111.684,70.95,12.835,128.853,13.033,520.625,94.97,86.877,161.816,103.279,1268.4375,78.38,111.116,79.076
"8111",2018-03-02,154.65,107.29296875,114.82,161.87,326.69,1.31449,114.921875,36.85,120.625,142.7,97.2128,1424.95,477.86,136.59375,100.712,462.43,17.793,72.73,119.35,111.699,71.55,12.818,128.902,13.133,519.25,95.29,86.516,160.282,104.204,1272,78.33,110.08,78.65
"8112",2018-03-05,154.76,107.27734375,114.38,161.97,327.05,1.3139,114.8359375,36.75,120.46875,143.12,97.2028,1421.18,485.05,136.25,100.08,462.79,17.734,72.67,119.06,111.709,72.85,12.808,128.951,13.058,521.9375,98.94,86.646,161.927,106.093,1279.6875,78.4,111.026,78.046
"8113",2018-03-06,154.15,107.26953125,114.35,160.83,330.29,1.32227,114.8125,37.06,120.46875,143.71,97.1279,1437.65,486.71,136.53125,100.064,456.67,18.136,73.36,118.81,111.689,73.13,12.888,128.706,13.138,523.3125,95.69,86.212,160.979,105.168,1276.4375,78.97,110.666,78.624
"8114",2018-03-07,154.32,107.25390625,113.99,161.57,327.89,1.32221,114.8046875,36.63,120.46875,143.8,97.1529,1429.47,488.92,136.25,100.213,451.37,17.823,73.26,119.01,111.665,71.52,12.829,128.696,13.065,521.9375,96.19,86.228,160.393,104.551,1265.125,78.95,110.801,78.472
"8115",2018-03-08,154.72,107.25390625,113.01,162.5,321.93,1.3114,114.875,36.33,120.609375,142.76,97.1429,1423.12,493.21,136.65625,100.032,451.25,17.829,73.06,119.22,111.704,70.71,12.783,128.824,13.037,530.375,98.81,86.756,158.134,104.975,1263.6875,78.67,109.72,78.553
"8116",2018-03-09,154.49,107.24609375,113.08,161.79,327.89,1.31231,114.796875,36.04,120.46875,143.29,97.1604,1425.59,494.91,136.28125,99.533,439.72,17.946,73.32,118.99,111.694,72.8,12.843,128.735,13.152,526.3125,98.12,86.669,158.999,104.628,1234.25,79.27,110.936,79.035
"8117",2018-03-12,154.78,107.26171875,113.6,162.41,326.63,1.31454,114.875,36.23,120.640625,143.89,97.1229,1422.15,496.11,136.84375,99.905,435.95,17.868,73.38,118.98,111.724,72.2,12.832,128.913,13.187,526.6875,96.68,86.478,158.608,104.359,1236.375,79.57,109.517,79.045
"8118",2018-03-13,154.97,107.26953125,113.9,162.56,328.1,1.32099,114.9140625,36.76,120.765625,144.59,97.1354,1428.93,490.72,137.25,99.671,441.96,17.967,73.76,119.13,111.729,71.85,12.883,128.963,13.207,528,96.33,86.263,157.911,104.436,1245.5625,79.47,109.833,78.376
"8119",2018-03-14,155.43,107.29296875,113.81,163.52,330.24,1.31849,115.015625,36.18,120.984375,144.57,97.2003,1427.32,489.29,137.9375,99.99,436.54,17.869,73.7,119.69,111.749,72.13,12.941,129.091,13.233,524,96.86,86.305,158.469,103.125,1225.9375,79.63,110.824,78.361
"8120",2018-03-15,155.63,107.24609375,112.94,164.01,327,1.31066,114.9609375,36.58,120.9375,144.12,97.2353,1418.92,491.59,137.875,99.979,436.66,17.745,73.11,119.63,111.759,72.39,12.923,129.16,13.251,521.25,96.97,86.727,156.879,101.352,1236.0625,78.77,109.787,77.671
