date,AD,AH,BO,BP,C,CC,CD,CF,CN,CO,CT,DU,DX,EC,EO,FC,FV,G,GC,GX,HG,IB,JY,KC,KW,LC,LH,NG,NI,NO,NQ,NV,OE,PB,PT,QS,RX,S,SB,SE,SF,SI,SM,SMI,SP,TU,TY,UB,US,VG,W,XM,XP,Z,ZS
2007-05-22,61.93,2855.0,71.32,198.71,1051.3125,2906.0,90.499,4098.2,91.87,126.73,76.08,99.119,88.849,1.4805,388.89,156.241,83.5546875,68.63,822.63,8495.49,406.36,8788.9,97.848,475.44,2143.125,145.46,128.983,152.48,48200.0,15.057,1976.75,54.67,90.192,2150.0,660.38,914.41,87.53,493.0,18.48,15.417,97.89,16.799,68.72,6565.45,1377.94,93.70703125,78.4375,76.12,82.15625,2933.23,2427.5,93.0842,5610.7,4795.7,3710.0
2007-05-23,62.21,2821.0,71.45,199.81,1048.4375,2980.0,90.735,4116.5,91.63,128.7,74.29,99.061,88.752,1.48072,389.14,155.773,83.4921875,68.36,826.0,8577.91,406.11,8884.2,97.741,477.57,2156.9375,144.438,128.94,151.619,46200.0,15.101,1966.46,54.9,90.058,2130.0,663.08,918.2,87.32,497.5,18.5,15.389,98.03,16.948,70.03,6610.21,1378.12,93.69921875,78.3125,75.81,81.90625,2951.64,2455.875,93.0594,5615.9,4801.1,3650.0
2007-05-24,61.88,2755.0,72.86,199.8,1071.25,2936.0,90.647,4083.3,91.52,128.92,75.73,99.095,88.881,1.47786,385.4,154.219,83.46875,68.44,814.41,8530.34,391.34,8807.8,97.907,483.11,2213.4375,143.259,129.501,150.134,45010.0,15.083,1937.38,54.62,90.108,2120.0,654.32,928.42,87.39,500.4375,18.83,15.372,98.05,16.708,69.49,6550.76,1365.56,93.69140625,78.296875,75.86,81.9375,2921.39,2530.5625,93.0545,5545.5,4759.4,3570.0
2007-05-25,61.82,2792.0,73.39,199.66,1069.8125,2913.0,90.931,4089.4,91.58,128.87,77.32,99.047,88.806,1.47973,385.73,153.321,83.4296875,68.3,816.9,8579.57,408.57,8778.4,97.646,481.19,2256.0625,143.18,129.112,149.333,46300.0,15.119,1948.7,54.63,89.999,2220.0,658.91,917.06,87.24,504.9375,19.87,15.395,98.01,16.812,69.81,6568.94,1370.71,93.6796875,78.28125,75.64,81.90625,2933.23,2582.125,93.0842,5521.7,4759.8,3640.0
2007-05-28,61.82,2792.0,73.39,199.66,1069.8125,2913.0,90.931,4100.2,91.43,127.08,77.32,99.047,88.806,1.47973,387.06,153.321,83.4296875,68.3,816.9,8579.57,408.57,8821.8,97.646,481.19,2256.0625,143.18,129.112,149.333,46300.0,15.119,1948.7,54.63,89.999,2220.0,659.15,905.32,87.24,504.9375,19.87,15.395,98.01,16.812,69.81,6568.94,1370.71,93.6796875,78.28125,75.64,81.90625,2933.23,2582.125,93.0644,5522.6,4759.8,3640.0
2007-05-29,61.83,2772.0,72.04,199.21,1037.8125,2876.0,91.52,4091.4,91.09,124.2,75.64,99.008,88.773,1.47962,386.77,154.15,83.3125,68.33,819.27,8614.97,408.51,8861.2,97.765,471.81,2218.0625,143.102,129.458,148.375,47650.0,15.099,1962.6,54.66,89.923,2240.0,656.12,904.19,87.12,495.625,19.78,15.264,98.23,17.1,68.59,6584.33,1375.41,93.62109375,78.15625,75.56,81.78125,2943.09,2530.5625,93.0347,5569.3,4781.2,3650.0
2007-05-30,62.12,2757.0,72.82,198.78,1087.5625,2838.0,91.491,4080.9,91.12,123.67,76.17,99.013,88.892,1.47721,385.26,152.491,83.2890625,68.27,813.41,8604.46,406.48,8826.8,97.717,474.58,2309.125,142.63,130.063,152.405,46650.0,14.997,1979.07,54.98,89.956,2290.0,662.51,887.91,87.2,502.3125,19.76,15.183,98.19,17.096,69.36,6573.14,1385.71,93.59375,78.15625,75.68,81.84375,2938.49,2632.375,93.0347,5514.7,4787.7,3590.0
2007-05-31,62.56,2790.0,73.13,199.17,1110.375,2845.0,91.844,4126.3,91.24,124.04,77.18,98.975,88.784,1.47984,389.0,153.977,83.21875,68.21,822.54,8728.93,417.8,8938.1,97.587,476.93,2324.0625,143.337,129.717,152.29,46000.0,15.084,1989.11,55.51,89.838,2331.0,659.4,890.56,87.03,501.0625,19.7,15.204,98.15,17.42,69.39,6617.9,1384.81,93.54296875,78.078125,75.48,81.84375,2967.43,2664.625,93.0396,5575.4,4789.9,3695.0
2007-06-01,62.93,2788.0,73.33,199.42,1100.375,2845.0,92.492,4166.9,90.99,125.91,76.32,98.902,88.827,1.4786299999999999,391.41,152.353,82.96875,68.01,835.12,8848.41,418.97,9027.6,97.303,500.37,2340.25,142.787,129.372,151.196,47500.0,15.108,1989.11,56.03,89.687,2371.0,663.25,896.99,86.77,508.0625,19.49,15.181,97.75,17.769,70.83,6672.46,1390.86,93.42578125,77.75,74.97,81.375,2993.73,2683.9375,93.0149,5598.3,4839.5,3760.0
2007-06-04,63.05,2826.0,73.21,200.25,1091.875,2805.0,92.777,4138.1,91.27,128.34,75.58,98.912,88.514,1.48336,392.74,153.424,83.015625,68.0,834.38,8840.66,426.72,8985.6,97.469,491.42,2327.5625,142.787,128.81,157.203,47650.0,15.199,1993.74,56.24,89.729,2370.0,661.2,927.29,86.82,507.0,18.81,15.212,98.25,17.775,70.51,6644.48,1391.49,93.44140625,77.859375,75.1,81.6875,2981.9,2681.375,92.9703,5642.4,4829.7,3840.0
2007-06-05,63.27,2803.0,74.27,200.44,1081.875,2842.0,92.492,4108.7,91.01,128.43,78.24,98.888,88.363,1.4870999999999999,392.09,153.217,82.8515625,67.88,832.9,8775.39,423.46,8926.5,97.848,496.75,2354.0625,143.338,128.983,154.766,46200.0,15.236,1992.97,56.43,89.627,2325.0,663.08,926.91,86.58,514.75,18.05,15.246,98.73,17.862,71.54,6585.73,1385.53,93.3828125,77.625,74.59,81.28125,2970.72,2717.4375,92.9703,5637.1,4816.0,3775.0
2007-06-06,63.48,2743.0,73.51,200.48,1066.25,2833.0,92.747,4041.2,90.91,129.47,77.94,98.955,88.341,1.48523,386.73,151.697,82.9453125,68.07,832.28,8579.57,418.84,8669.4,98.085,496.32,2321.8125,141.291,126.737,155.073,45500.0,15.215,1970.32,56.54,89.779,2305.0,650.88,926.15,86.83,511.0,18.33,15.233,98.83,17.739,71.63,6489.91,1369.9,93.44140625,77.703125,74.92,81.21875,2922.05,2678.75,92.9406,5588.7,4737.0,3675.0
2007-06-07,63.63,2736.0,74.46,198.94,1094.6875,2788.0,92.453,3992.8,90.45,129.83,78.25,98.854,88.827,1.47699,385.08,150.419,82.59375,67.71,820.69,8425.79,415.52,8542.9,97.978,498.45,2363.3125,140.976,126.305,150.179,42900.0,15.159,1937.89,56.69,89.468,2275.0,640.73,935.24,86.22,517.0625,18.1,15.146,98.13,17.432,72.37,6401.78,1345.42,93.3359375,77.125,73.82,80.1875,2881.27,2703.25,92.9208,5561.4,4716.3,3645.0
2007-06-08,63.7,2690.0,72.43,197.88,1086.875,2753.0,92.551,3990.1,90.22,125.06,77.74,98.835,89.259,1.46918,384.72,149.52,82.53125,67.48,802.3,8389.84,400.82,8618.4,97.504,489.5,2390.9375,141.094,125.916,147.07,42300.0,14.989,1965.17,57.34,89.371,2275.0,646.46,917.44,86.01,510.5625,18.16,15.048,97.27,16.863,72.37,6408.08,1362.22,93.3359375,77.046875,73.33,80.0,2876.01,2718.6875,92.7971,5480.3,4711.2,3630.0
2007-06-11,63.72,2724.0,72.53,198.13,1126.6875,2779.0,92.561,4028.7,90.12,126.81,78.5,98.845,89.28,1.46863,386.55,148.622,82.53125,67.52,813.04,8513.74,412.94,8696.2,97.386,491.84,2529.3125,141.724,125.57,146.014,42500.0,15.005,1961.57,56.57,89.392,2345.0,647.77,907.22,86.06,515.8125,18.48,15.028,97.03,17.167,73.65,6456.34,1364.57,93.34765625,76.96875,73.43,79.90625,2901.0,2865.625,92.7971,5480.3,4757.6,3750.0
2007-06-12,63.7,2699.0,72.22,198.86,1119.625,2774.0,92.227,3997.5,89.73,125.4,78.01,98.792,89.475,1.4641199999999999,384.14,149.417,82.2109375,67.23,805.76,8507.66,404.45,8594.2,97.397,483.53,2577.6875,142.197,126.175,147.434,40050.0,14.938,1948.96,56.64,89.24,2325.0,643.92,907.22,85.78,513.6875,18.05,14.886,96.68,16.928,73.33,6417.17,1348.85,93.2265625,76.46875,72.81,79.0,2886.53,2912.0,92.8219,5504.1,4732.3,3710.0
2007-06-13,63.47,2718.0,71.41,198.58,1150.875,2776.0,91.962,4021.9,89.83,127.5,79.28,98.748,89.604,1.46303,385.62,147.309,82.2734375,67.08,805.27,8498.81,407.65,8641.1,96.722,488.43,2713.75,141.016,125.743,146.014,39850.0,14.961,1968.52,56.56,89.135,2300.0,652.03,919.66,85.61,513.1875,17.82,14.888,96.59,16.889,73.59,6403.18,1369.09,93.20703125,76.609375,72.43,79.53125,2894.43,3038.25,92.7625,5447.8,4753.6,3670.0
2007-06-14,63.17,2730.0,72.0,198.16,1165.125,2876.0,91.874,4098.5,89.87,130.07,81.64,98.777,89.755,1.46281,391.98,148.657,82.2109375,67.1,809.21,8670.29,417.43,8783.4,96.39,489.07,2766.75,142.59,127.622,149.853,41800.0,14.934,1982.93,56.57,89.16,2350.0,658.13,933.22,85.57,514.3125,17.86,14.836,96.32,17.025,73.71,6501.21,1377.41,93.18359375,76.53125,72.34,79.375,2947.04,3125.875,92.8219,5519.1,4816.3,3720.0
2007-06-15,63.61,2750.0,73.47,198.74,1192.125,2877.0,91.874,4134.3,90.24,130.27,83.03,98.772,89.442,1.47061,396.78,147.793,82.3828125,67.05,812.67,8876.1,421.06,8881.6,96.023,488.86,2749.5,143.22,127.706,151.964,42205.0,15.077,2001.73,56.79,89.152,2370.0,665.05,940.01,85.57,526.5625,18.05,14.942,96.65,17.148,75.31,6567.26,1384.74,93.27734375,76.796875,72.17,79.6875,2992.79,3125.875,92.7773,5536.7,4875.0,3745.0
2007-06-18,63.76,2705.0,73.9,199.57,1183.625,2923.0,91.52,4125.2,90.06,131.56,82.77,98.796,89.312,1.47434,396.13,147.482,82.5078125,66.99,814.15,8893.62,420.57,8797.4,95.894,490.99,2728.75,143.693,126.453,147.588,40400.0,15.112,1999.44,56.83,89.156,2390.0,665.86,947.55,85.48,531.5,19.02,15.008,96.7,17.116,76.08,6542.23,1383.13,93.3203125,76.9375,71.82,79.8125,2984.95,3097.5,92.8021,5589.5,4858.8,3685.0
2007-06-19,64.0,2706.0,72.33,200.12,1126.6875,2902.0,92.363,4112.7,90.16,130.94,82.09,98.854,89.128,1.47554,395.74,149.866,82.71875,67.1,820.07,8895.81,417.68,8742.3,96.046,483.11,2625.0,143.771,125.576,144.306,37500.0,15.105,1998.93,57.21,89.308,2400.0,662.77,944.53,85.73,515.1875,18.98,15.032,96.83,17.232,73.49,6521.37,1385.82,93.3984375,77.25,72.37,80.28125,2984.29,2994.4375,92.812,5623.0,4828.9,3610.0
2007-06-20,63.93,2733.0,72.31,200.69,1121.75,2855.0,92.088,4125.2,90.12,128.36,84.29,98.782,89.085,1.47488,396.85,149.382,82.5703125,66.93,814.27,8955.47,423.58,8755.8,95.894,490.14,2704.5,142.512,124.824,141.849,36500.0,15.168,1979.37,57.43,89.164,2511.0,654.22,930.21,85.62,521.4375,18.83,15.279,97.07,17.135,74.61,6542.23,1366.22,93.33984375,77.046875,72.4,79.9375,2996.06,3118.125,92.8466,5643.2,4828.9,3605.0
2007-06-21,64.01,2710.0,71.75,200.41,1095.4375,2882.0,91.236,4084.6,89.96,127.99,85.42,98.796,89.323,1.47149,395.56,149.382,82.4921875,66.9,807.12,8822.46,418.72,8662.3,95.777,487.22,2709.125,141.606,124.95,141.024,37100.0,15.228,1997.66,57.51,89.169,2460.0,663.42,953.95,85.58,508.6875,19.26,15.28,96.66,16.928,72.37,6449.07,1374.1,93.33984375,76.890625,72.4,79.59375,2958.15,3123.3125,92.7872,5623.9,4792.9,3515.0
2007-06-22,64.02,2697.0,71.12,201.14,1045.625,2910.0,91.824,4080.3,89.93,129.74,84.5,98.82,88.912,1.4798200000000001,394.24,149.797,82.6328125,66.8,810.57,8784.69,416.14,8586.3,95.624,481.79,2631.875,141.173,123.655,136.84,37650.0,15.341,1979.63,57.74,89.164,2540.0,657.72,950.94,85.51,495.3125,19.32,15.346,97.6,16.838,69.55,6405.96,1360.41,93.4140625,77.046875,72.25,79.78125,2947.69,3052.4375,92.7872,5628.3,4758.7,3550.0
2007-06-25,63.98,2721.0,71.84,201.08,1017.875,2904.0,91.706,4065.7,90.27,130.07,84.07,98.854,88.912,1.4798200000000001,393.77,150.004,82.8515625,66.98,807.73,8776.48,417.98,8645.8,95.788,464.05,2619.1875,140.543,123.78,133.194,39100.0,15.307,1972.51,57.63,89.286,2710.0,650.89,937.75,85.74,499.8125,18.83,15.338,97.72,16.653,70.42,6395.53,1354.23,93.515625,77.375,72.75,80.28125,2946.39,3038.25,92.8021,5601.9,4774.9,3530.0
2007-06-26,63.97,2699.0,71.63,201.11,1014.3125,3002.0,91.794,4033.6,90.18,127.9,85.01,98.878,88.847,1.47993,390.23,148.76,82.765625,67.06,796.14,8691.64,407.71,8595.4,96.058,467.18,2713.75,139.559,121.4,131.985,37495.0,15.264,1956.76,57.83,89.379,2580.0,639.82,934.73,85.9,501.5625,19.3,15.288,97.75,15.881,70.42,6341.31,1340.1,93.484375,77.265625,73.1,80.09375,2919.59,3136.1875,92.812,5574.6,4751.1,3400.0
2007-06-27,63.21,2705.0,71.59,201.0,978.0625,3010.0,91.628,4019.8,90.3,128.56,85.21,98.922,88.858,1.47751,387.5,150.039,82.8828125,67.28,795.52,8625.41,413.06,8547.6,96.702,468.43,2716.0625,140.543,120.815,132.983,37600.0,15.357,1987.25,57.2,89.552,2595.0,645.44,943.4,86.23,499.375,19.26,15.311,97.66,15.79,69.71,6307.24,1358.98,93.53515625,77.4375,73.76,80.34375,2905.21,3123.3125,92.8516,5467.3,4729.5,3350.0
2007-06-28,63.95,2740.0,72.84,201.34,965.9375,2992.0,92.559,4066.7,90.09,128.54,85.35,98.859,88.901,1.47598,391.94,151.697,82.6796875,67.23,802.43,8742.54,421.98,8643.5,96.069,470.1,2767.9375,141.96,120.105,124.947,36750.0,15.373,1986.99,57.99,89.451,2650.0,644.3,944.53,86.17,503.25,19.11,15.32,97.29,16.009,69.81,6392.06,1357.46,93.3984375,77.21875,73.68,80.09375,2930.05,3138.75,92.8169,5521.8,4746.5,3389.0
2007-06-29,64.09,2725.0,74.97,201.99,938.375,3069.0,92.333,4102.6,90.7,130.16,87.63,98.825,88.457,1.48694,393.41,154.15,82.9296875,67.06,803.04,8843.81,424.81,8693.0,96.081,470.93,2712.0625,142.157,118.978,127.162,36200.0,15.415,1987.76,58.06,89.358,2660.0,654.96,943.78,86.02,527.625,19.13,15.402,98.15,15.968,73.16,6446.29,1355.85,93.53515625,77.59375,73.48,80.8125,2950.96,3004.125,92.7971,5522.7,4781.4,3350.0
2007-07-02,65.0,2758.0,75.01,202.89,937.6875,3053.0,92.911,4077.9,90.7,132.38,87.85,98.922,87.894,1.49691,394.67,153.321,83.0546875,67.29,813.28,8801.11,434.23,8672.5,96.714,467.59,2664.25,141.212,117.725,126.994,35900.0,15.64,2004.02,59.06,89.607,2770.0,654.96,942.27,86.46,537.0,18.57,15.489,99.08,16.31,75.28,6417.78,1369.8,93.578125,77.765625,74.3,81.03125,2943.77,2934.9375,92.8516,5537.7,4778.9,3460.0
2007-07-03,64.65,2746.0,74.18,203.02,906.625,3069.0,92.5,4112.0,90.72,132.93,87.99,98.859,87.926,1.49625,396.6,154.15,82.90625,67.08,808.6,8885.41,436.45,8710.1,96.726,463.84,2666.5,141.685,118.727,126.806,36300.0,15.628,2017.23,58.96,89.417,2770.0,660.9,955.84,86.1,527.625,19.01,15.589,98.7,16.239,74.15,6458.8,1374.46,93.5078125,77.515625,73.56,80.625,2970.57,2933.6875,92.9109,5562.3,4801.6,3430.0
2007-07-04,64.65,2784.0,74.18,203.02,906.625,3069.0,92.5,4127.9,90.5,133.15,87.99,98.806,87.959,1.49625,397.49,154.15,82.90625,66.93,808.6,8914.42,436.45,8769.3,96.726,463.84,2666.5,141.685,118.727,126.806,36250.0,15.628,2017.23,58.96,89.286,2887.0,659.76,956.22,85.87,527.625,19.01,15.589,98.7,16.239,74.15,6496.34,1374.46,93.5078125,77.515625,73.18,80.625,2975.14,2933.6875,92.8812,5554.4,4822.8,3459.0
2007-07-05,64.76,2789.0,74.97,202.45,917.625,3150.0,92.882,4100.9,90.06,136.25,88.34,98.748,88.046,1.49395,395.13,155.013,82.578125,66.8,802.67,8814.79,442.42,8738.5,96.245,460.91,2730.3125,142.826,120.481,124.252,36100.0,15.606,2030.44,59.03,89.139,2845.0,659.11,960.36,85.62,530.25,19.19,15.641,98.5,16.105,74.08,6442.12,1373.02,93.36328125,77.03125,72.73,79.90625,2956.19,3039.375,92.8417,5621.2,4800.8,3425.0
2007-07-06,64.83,2812.0,75.82,202.28,942.5,3160.0,93.489,4127.2,89.59,137.83,89.38,98.71,87.991,1.49625,397.92,158.503,82.4296875,66.66,807.86,8876.1,442.54,8832.3,95.823,458.2,2746.25,145.661,119.145,120.986,35300.0,15.643,2041.62,58.89,89.004,2860.0,660.81,971.29,85.37,535.9375,19.17,15.634,98.39,16.331,74.4,6462.28,1380.09,93.3359375,76.78125,72.42,79.5625,2974.49,3069.5625,92.8169,5597.5,4841.5,3445.0
2007-07-09,65.05,2812.0,76.19,202.74,936.3125,3126.0,93.577,4133.3,89.86,138.13,92.26,98.734,87.937,1.4963600000000001,401.79,158.192,82.546875,66.64,817.36,8916.61,446.85,8777.8,95.835,456.74,2692.75,145.7,117.85,120.347,34400.0,15.631,2041.11,58.9,89.042,2950.0,665.13,973.93,85.43,539.8125,19.39,15.604,98.54,16.412,75.28,6487.31,1380.09,93.36328125,76.953125,72.5,79.84375,2979.72,3016.75,92.7575,5636.2,4854.9,3440.0
2007-07-10,65.21,2808.0,76.86,203.92,953.5625,3010.0,93.332,4071.1,90.52,139.26,92.85,98.83,87.331,1.5080900000000002,398.07,157.57,82.953125,67.13,819.7,8800.02,444.45,8695.1,96.866,464.05,2689.3125,144.834,117.474,125.773,32645.0,15.679,2024.34,58.81,89.341,2935.0,661.71,984.86,85.95,550.875,19.41,15.744,99.41,16.61,77.5,6462.28,1359.96,93.55859375,77.53125,73.49,80.75,2944.43,3028.0625,92.7773,5608.9,4797.6,3405.0
2007-07-11,65.12,2834.0,76.64,204.63,946.625,3074.0,92.96,4059.0,90.34,137.51,92.98,98.82,87.196,1.5116,396.64,158.399,82.8515625,67.12,816.86,8719.55,445.87,8661.4,96.854,466.97,2753.125,145.267,116.639,123.914,33300.0,15.763,2042.12,58.87,89.354,2980.0,663.99,980.34,86.01,552.4375,19.59,15.808,99.56,16.61,77.97,6433.77,1369.89,93.51953125,77.390625,73.54,80.375,2926.12,3129.9375,92.8911,5566.7,4785.0,3475.0
2007-07-12,65.48,2800.0,77.02,204.31,970.0625,3091.0,93.714,4129.2,89.99,139.26,92.98,98.767,87.114,1.51379,401.22,157.95,82.671875,67.02,824.51,8873.36,440.88,8767.2,96.491,465.09,2785.0,145.07,116.347,121.981,33200.0,15.79,2067.78,59.16,89.198,2980.0,673.18,990.09,85.78,563.8125,19.49,15.847,99.53,16.873,80.28,6462.28,1391.9,93.43359375,77.171875,73.13,80.125,2965.99,3127.4375,92.8466,5602.8,4842.6,3544.0
2007-07-13,65.78,2792.0,77.12,204.65,979.0625,3088.0,93.646,4136.0,90.09,141.39,94.74,98.743,87.049,1.51423,401.94,157.328,82.703125,66.85,823.28,8928.1,442.36,8809.5,96.796,458.2,2775.875,144.283,115.303,125.078,32600.0,15.829,2079.98,59.35,89.118,3030.0,680.51,982.59,85.7,568.3125,19.83,15.828,99.62,16.783,80.89,6468.53,1395.84,93.44140625,77.1875,72.98,80.21875,2986.91,3123.6875,92.8219,5625.6,4852.7,3590.0
2007-07-16,65.92,2793.0,75.62,204.99,923.875,3059.0,94.047,4142.4,90.37,139.9,93.93,98.787,86.995,1.51357,402.65,159.124,82.9140625,67.01,822.04,8937.95,438.54,8863.7,96.96,466.55,2706.375,143.85,114.557,119.709,32005.0,15.872,2081.76,59.83,89.27,3090.0,674.08,986.34,85.99,537.5,19.69,15.848,99.65,16.726,74.59,6492.17,1395.48,93.53515625,77.515625,73.56,80.78125,2994.75,3028.0625,92.8713,5616.8,4841.2,3505.0
2007-07-17,65.98,2798.0,74.99,205.89,890.0625,3117.0,94.018,4122.5,90.18,138.51,90.64,98.758,87.028,1.51357,401.72,160.057,82.796875,66.88,821.55,8860.23,437.37,8894.2,96.491,469.47,2671.0625,143.968,116.206,118.413,31990.0,15.87,2094.21,59.76,89.177,3210.0,676.68,973.59,85.86,514.0625,19.79,15.833,99.55,16.665,70.32,6429.6,1394.59,93.47265625,77.328125,73.29,80.46875,2981.68,3025.5625,92.8763,5620.4,4811.6,3515.0
2007-07-18,66.29,2786.0,76.17,206.63,902.5,3121.0,93.861,4052.2,90.42,140.77,91.84,98.811,86.898,1.51488,398.07,159.47,83.0546875,67.22,831.17,8714.08,438.66,8825.6,96.878,475.94,2762.25,143.889,115.931,122.563,32695.0,15.871,2093.19,59.91,89.35,3236.0,685.55,975.46,86.2,524.8125,20.23,15.82,99.74,17.014,71.71,6323.23,1391.1,93.6015625,77.6875,73.89,80.96875,2942.46,3137.5,92.8961,5569.3,4747.5,3500.0
2007-07-19,66.54,2832.0,76.43,206.17,886.625,3147.0,94.028,4098.8,90.35,142.43,89.27,98.801,86.919,1.51587,401.15,159.539,82.9765625,67.24,836.6,8794.54,450.85,8919.4,96.702,476.99,2765.625,143.023,115.538,125.905,33900.0,15.892,2099.03,59.94,89.383,3340.0,688.24,982.59,86.28,527.75,20.74,15.836,99.53,17.122,71.99,6418.48,1395.57,93.5625,77.609375,74.12,80.84375,2968.61,3119.875,92.901,5616.8,4792.9,3570.0
2007-07-20,66.48,2856.0,76.15,206.77,878.3125,3124.0,93.597,4025.7,90.66,142.38,87.06,98.931,86.789,1.51752,397.33,159.608,83.2421875,67.74,844.75,8684.52,456.21,8749.7,97.323,475.94,2750.8125,143.023,115.97,121.023,35050.0,15.869,2088.62,60.18,89.771,3499.0,686.12,982.21,86.93,524.1875,20.7,15.854,99.66,17.158,71.27,6357.99,1382.42,93.69140625,77.984375,75.3,81.3125,2918.94,3101.0,92.906,5652.9,4754.4,3705.0
2007-07-23,66.73,2825.0,74.48,207.13,855.5625,3077.0,93.714,4061.1,90.74,140.95,86.92,98.946,86.865,1.51554,400.21,161.266,83.203125,67.7,840.8,8748.56,450.18,8836.2,97.264,469.06,2779.3125,144.834,117.03,113.382,33400.0,15.856,2086.84,60.85,89.779,3390.0,682.05,969.46,86.95,503.25,20.39,15.814,99.18,17.065,67.85,6370.51,1385.91,93.65625,77.9375,75.3,81.28125,2943.12,3121.125,92.9703,5613.3,4781.4,3690.0
2007-07-24,66.89,2825.0,74.73,207.71,859.6875,3126.0,94.753,3991.7,90.45,137.68,88.13,98.97,86.551,1.51817,394.92,160.99,83.3046875,67.72,844.87,8611.17,445.62,8746.2,98.003,483.25,2871.625,145.858,116.402,110.077,32200.0,15.874,2058.38,61.07,89.83,3380.0,662.6,959.34,87.0,505.6875,20.48,15.815,99.41,17.209,68.16,6317.67,1362.2,93.71484375,78.0625,75.28,81.34375,2898.67,3230.625,92.9555,5644.1,4692.4,3730.0
2007-07-25,66.75,2770.0,74.38,206.45,859.6875,3065.0,94.145,3945.9,90.61,139.96,88.34,99.008,87.19,1.50491,391.28,160.092,83.4765625,67.86,831.3,8475.43,437.74,8759.1,97.897,476.78,2856.8125,144.992,116.323,111.241,31400.0,15.659,2059.4,60.67,89.939,3175.0,666.59,955.59,87.17,502.5,20.39,15.654,98.57,16.834,68.04,6229.37,1364.17,93.7734375,78.25,75.56,81.65625,2864.69,3190.3125,92.9258,5570.2,4646.7,3635.0
2007-07-26,65.88,2736.0,74.32,206.25,876.25,2981.0,92.931,3832.1,91.09,137.87,86.56,99.153,86.952,1.50831,381.09,160.783,84.0859375,68.19,817.73,8276.19,433.68,8516.1,99.42,465.09,2924.0625,144.913,114.832,111.579,31200.0,15.568,2032.98,59.14,90.226,3080.0,652.6,984.46,87.58,506.5,20.54,15.614,99.41,16.578,68.89,6072.94,1331.24,94.09375,78.9375,76.24,82.4375,2795.41,3275.875,92.9159,5491.0,4514.9,3497.0
2007-07-27,64.51,2755.0,74.67,204.0,885.9375,2874.0,92.402,3806.8,91.17,139.85,87.7,99.192,87.504,1.4981200000000001,376.62,161.854,84.0234375,68.29,814.4,8197.37,436.69,8541.9,99.28,470.52,2935.4375,147.432,114.243,114.715,30450.0,15.48,1995.38,57.99,90.268,2970.0,643.24,969.09,87.68,502.8125,20.07,15.608,99.02,16.278,67.59,6059.04,1304.49,94.0859375,78.828125,76.34,82.34375,2781.68,3287.1875,93.0842,5336.2,4476.7,3470.0
2007-07-30,64.47,2758.0,75.97,203.58,892.8125,2874.0,91.755,3810.5,90.95,138.89,89.04,99.245,87.407,1.5025,375.87,161.646,83.9375,68.45,819.33,8219.26,441.8,8484.4,99.244,471.56,2880.75,148.456,114.95,120.092,30200.0,15.557,2025.61,57.75,90.415,2915.0,653.65,967.21,87.87,507.25,20.13,15.657,99.44,16.518,67.37,6069.47,1324.8,94.0390625,78.703125,76.6,82.21875,2784.3,3207.9375,93.0693,5343.2,4477.4,3470.0
2007-07-31,64.76,2751.0,76.71,204.79,899.0,2891.0,92.088,3883.3,90.91,141.3,89.77,99.148,87.342,1.50261,382.64,162.165,84.0390625,68.22,822.63,8335.3,449.19,8670.2,99.221,477.2,2867.0625,149.401,115.107,114.401,31445.0,15.598,1977.34,57.93,90.192,3105.0,653.17,982.21,87.57,513.5,20.76,15.618,99.51,16.664,68.09,6188.35,1307.98,94.06640625,78.859375,76.4,82.53125,2828.74,3170.1875,93.0149,5387.2,4576.5,3545.0
2007-08-01,64.2,2739.0,75.79,204.13,880.375,2853.0,92.568,3813.9,91.0,138.18,88.7,99.182,87.439,1.4990999999999999,376.55,161.646,84.0390625,68.29,818.47,8215.43,441.37,8571.2,99.432,472.19,2883.0,147.118,113.537,117.376,30775.0,15.563,1992.33,57.46,90.251,3140.0,644.7,983.34,87.6,508.1875,20.66,15.536,99.44,16.585,67.84,6188.35,1315.14,94.07421875,78.875,76.12,82.53125,2777.11,3200.375,93.1287,5213.0,4508.0,3520.0
2007-08-02,64.79,2720.0,75.93,204.89,894.1875,2849.0,93.107,3833.1,91.22,138.93,89.2,99.105,87.282,1.50272,378.71,160.195,84.0,68.14,819.33,8287.13,439.9,8613.7,98.94,485.13,2892.125,146.33,114.793,112.83,29900.0,15.658,2012.15,57.99,90.104,3235.0,652.11,972.09,87.41,511.6875,20.6,15.628,99.35,16.636,68.62,6116.74,1325.69,94.03125,78.890625,75.99,82.65625,2812.4,3229.3125,93.0941,5254.4,4542.3,3475.0
2007-08-03,64.83,2645.0,75.83,205.81,901.125,2818.0,93.127,3776.2,91.36,137.08,89.56,99.187,86.692,1.51467,374.61,160.195,84.2890625,68.39,828.86,8182.59,428.32,8523.4,99.49,491.18,2916.0625,147.393,116.755,112.534,29150.0,15.772,1970.99,57.79,90.306,3320.0,638.84,961.21,87.74,515.625,20.6,15.705,100.52,16.845,69.81,6045.13,1291.07,94.171875,79.1875,76.55,82.96875,2773.18,3270.875,93.0941,5257.9,4480.3,3360.0
