"","date","NQ1.Index","RX1.Comdty","TU1.Comdty","SF1.Curncy","UB1.Comdty","HG1.Comdty","EC1.Curncy","FV1.Comdty","BO1.Comdty","VG1.Index","TY1.Comdty","BP1.Curncy","XM1.Comdty","GC1.Comdty","GX1.Index","EO1.Index","US1.Comdty","JY1.Curncy","Z.1.Index","SM1.Comdty","SI1.Comdty","NV1.Curncy","G.1.Comdty","LMNIDS03.Comdty","DU1.Comdty","CO1.Comdty","LMPBDS03.Comdty","SE1.Curncy","KW1.Comdty","QS1.Comdty","OE1.Comdty","LMZSDS03.Comdty","SM1.Index","LMAHDS03.Comdty","NO1.Curncy","C.1.Comdty","W.1.Comdty","SP1.Index","CF1.Index","CT1.Comdty","DX1.Curncy","XP1.Index","FC1.Comdty","IB1.Index","ST1.Index","LH1.Comdty","S.1.Comdty","AD1.Curncy","LC1.Comdty","CD1.Curncy"
"7949",2017-07-18,6042.13,153.44,108.6171875,114.65,158.65,292.95,1.25049,118.2109375,38.98,3076.33,125.421875,136.23,97.1454,1353.16,12313.4,470.08,143.25,96.08,6643.7,403.31,17.886,73.69,120.97,9780,111.386,52.02,2275,12.945,822.3125,470.51,128.431,2794,8034.1,1931,12.732,568.75,645.8125,2463.83,4684.9,81.15,90.541,5255.7,165.859,9310,18936,101.012,1236.5,79.84,111.647,80.635
"7950",2017-07-19,6078.59,153.73,108.609375,114.56,159.37,290.8,1.2458,118.1953125,39.32,3088.73,125.359375,135.99,97.1654,1353.27,12320.34,475.66,143.34375,96.225,6671.3,407.17,17.918,73.71,121.27,9650,111.401,52.94,2217,12.95,818.25,480.79,128.529,2747,8102.31,1920,12.762,577,644.8125,2477.46,4724.3,81.03,90.719,5287.4,169.032,9333.5,19036,103.615,1249.3125,80.17,113.782,80.813
"7951",2017-07-20,6085.78,153.74,108.609375,114.97,158.86,291.39,1.25701,118.203125,39.92,3090.5,125.375,135.44,97.1504,1357.09,12309.93,477.52,143.46875,96.043,6733,412.03,17.971,74.27,121.04,9495,111.396,52.51,2213,13.041,823.9375,488.7,128.587,2727,8078.97,1917,12.788,589.8125,648.375,2477.26,4708.4,81.96,90.267,5319.2,166.598,9330.5,19026,101.764,1266.1875,80.23,112.423,80.854
"7952",2017-07-21,6079.11,154.26,108.640625,115.89,159.57,292.09,1.26283,118.3203125,39.72,3050.65,125.625,135.77,97.1904,1367.33,12114.22,473.82,144.125,96.847,6700.8,411.04,18.094,74.7,121.44,9520,111.406,51.19,2239.5,13.028,811.3125,477.36,128.782,2753.5,8018.84,1915,12.805,572.875,640,2475.45,4634.6,81.48,89.847,5286.5,167.336,9217,18815,101.764,1260.875,79.81,112.957,81.184
"7953",2017-07-24,6094.77,154.32,108.609375,115.62,159.82,293.59,1.25895,118.21875,39.5,3047.11,125.46875,136.07,97.2103,1366.68,12080.52,473.32,143.625,96.788,6613.7,406.3,18.079,74.46,121.34,9780,111.441,51.77,2260,13.061,797.375,476.04,128.841,2788,7982.94,1912,12.839,569.125,626.5625,2474.45,4644.5,81.31,89.961,5250.1,162.413,9217.7,18929,100.855,1246.5,79.88,110.483,81.403
"7954",2017-07-25,6094.51,153.43,108.55078125,114.98,157.92,305.39,1.25965,117.9296875,39.37,3074.56,124.90625,136.07,97.2003,1364.28,12153.36,476.06,142.125,96.102,6689.4,396.82,18.188,74.32,120.61,10005,111.426,53.47,2318,13.073,773.25,486.85,128.597,2836,8019.74,1930,12.896,556.25,607.625,2480.17,4674.9,81.96,90.048,5285.6,160.307,9318.8,19065,102.204,1226.5,80.02,109.804,81.331
"7955",2017-07-26,6109.15,153.6,108.6484375,114.77,158.29,308.13,1.26531,118.2578125,39.64,3083.41,125.328125,136.67,97.1604,1361.34,12183.09,478.85,142.625,96.595,6697.6,398.69,18.096,75.01,120.83,10040,111.456,54.29,2313,13.132,777.75,495.81,128.665,2808,8067.31,1942,13.012,562.3125,612.4375,2479.36,4701.2,81.34,89.68,5336,160.252,9338.6,19154,102.894,1235.5625,80.38,110.895,81.519
"7956",2017-07-27,6069.61,154.03,108.640625,113.4,158.82,308.72,1.26299,118.1640625,39.78,3082.53,125.140625,136.44,97.2003,1372.89,12078.54,481.27,142.09375,96.778,6689.4,401.81,18.222,75.07,121.17,10130,111.481,54.84,2309,13.063,786.75,501.09,128.841,2801,8094.23,1938,12.938,564.5625,615,2477.96,4697.5,83.08,89.882,5338.8,161.729,9352.8,19229,103.207,1243.0625,80.32,110.895,81.026
"7957",2017-07-28,6070.38,153.79,108.65625,112.96,158.19,308.45,1.27129,118.21875,40.68,3060.39,125.265625,137.22,97.2053,1382.04,12029.49,476.93,142.625,97.201,6617.8,400.19,18.356,75.38,120.98,10200,111.496,55.94,2320,13.216,786.75,511.37,128.85,2776,8086.15,1907,13.006,564.5625,616.625,2476.36,4646.4,82.75,89.305,5258.5,159.787,9308.1,19041,102.141,1250.5625,80.58,109.537,81.835
"7958",2017-07-31,6041.87,153.76,108.6484375,113.09,158.76,310.22,1.27873,118.2109375,40.79,3052.42,125.203125,137.71,97.2103,1380.08,12000.25,476.84,142.4375,97.529,6627.8,396.97,18.456,75.24,120.85,10215,111.491,56.48,2334,13.276,776.5625,515.58,128.802,2795,8109.49,1918,13.065,559.3125,608.3125,2474.05,4611,83.08,88.926,5283.7,159.924,9297,19099,100.761,1242.5,80.63,108.664,81.697
"7959",2017-08-01,6048.81,154.57,108.6640625,113.16,160.84,309.1,1.27561,118.359375,39.81,3075.44,125.546875,137.85,97.1754,1386.6,12140.48,478.71,143.4375,97.464,6671.3,384.1,18.432,74.89,121.1,10290,111.536,55.47,2338,13.216,761,510.05,129.075,2780,8109.49,1907,12.977,546.875,591.3125,2478.36,4642.7,83.87,89.101,5333.2,163.206,9358.9,19186,100.133,1198.6875,80.33,109.44,81.235
"7960",2017-08-02,6070.89,154.62,108.625,112.69,160.78,309.47,1.28186,118.265625,40.15,3057.73,125.421875,138.04,97.1854,1385.52,12056.74,476.88,143.59375,97.212,6658.2,385.21,18.398,74.51,120.79,10350,111.531,56.09,2353,13.236,759.75,516.64,129.075,2801.5,8172.32,1926,13.04,550.625,590.6875,2479.56,4624.6,84.56,88.907,5302.4,164.382,9302.3,19172,102.831,1206.75,80.33,111.114,81.011
"7961",2017-08-03,6049.58,155.04,108.671875,112.76,161.9,308.77,1.28235,118.40625,39.23,3066.59,125.671875,137.04,97.2253,1381.17,12039.4,477.84,144.34375,97.673,6728.9,381.62,18.284,74.54,121.65,10380,111.521,55.72,2367,13.227,752,519.8,129.124,2792,8205.53,1916,13.006,548.375,586.8125,2477.76,4647.3,84.32,88.915,5287.4,164.82,9335.6,19347,102.862,1185.9375,80.07,111.793,80.833
"7962",2017-08-04,6057.79,154.88,108.6328125,112.32,161.45,309.52,1.27119,118.2578125,39.48,3103.78,125.390625,136,97.2703,1370.52,12180.61,481.91,143.5,97.078,6760.6,377.91,17.869,74.29,121.53,10250,111.516,56.15,2361,13.155,751.5625,515.06,129.094,2812,8230.66,1910.5,12.937,552.875,583,2478.16,4715.2,83.66,89.595,5282.8,164.054,9435.4,19491,104.431,1183.75,79.89,112.011,80.411
"7963",2017-08-07,6094.77,155.04,108.6484375,112.3,161.78,311.88,1.27437,118.328125,39.35,3100.24,125.484375,135.96,97.2503,1370.63,12133.04,483.97,143.6875,97.051,6776.9,383.6,17.868,73.73,121.83,10400,111.521,56.1,2361,13.145,763.4375,504.51,129.172,2858,8212.71,1964,12.973,561.5625,594.1875,2483.47,4715.2,83.93,89.492,5325.7,160.006,9449.2,19552,104.65,1198.375,79.77,109.091,80.228
"7964",2017-08-08,6078.34,154.88,108.625,112.07,161.27,315.69,1.26978,118.2421875,39.69,3109.98,125.328125,135.5,97.2653,1368.35,12175.66,485.15,143.125,97.319,6787.8,383.11,18.019,73.43,121.69,10630,111.491,55.85,2383,13.106,753.25,509.78,129.085,2925,8232.46,2030,12.927,557.8125,585.875,2478.86,4728.8,84.74,89.69,5299.6,159.76,9501.7,19589,104.807,1202.0625,79.77,108.575,80.315
"7965",2017-08-09,6082.96,155.61,108.6796875,113.4,162.97,314.03,1.26973,118.4140625,40.07,3069.24,125.65625,135.65,97.2503,1386.49,12037.42,481,144.0625,97.834,6748.4,381.62,18.54,73.47,122.23,10760,111.536,56.45,2350,13.094,758.5625,508.73,129.338,2931.5,8084.36,2027.5,12.922,561.5625,589.0625,2479.06,4660.9,84.64,89.608,5317.3,154.836,9392.7,19436,105.56,1200.8125,79.48,106.072,80.076
"7966",2017-08-10,5946.61,155.81,108.6796875,113.39,163.56,311.46,1.27135,118.484375,39.6,3033.82,125.875,135.4,97.2353,1398.12,11890.25,477.98,144.65625,98.328,6680.8,366.15,18.763,73.04,122.48,10985,111.555,55.6,2366,13.176,733.1875,513.21,129.387,2938,8026.02,2037,12.939,538.9375,564.6875,2443.58,4632.8,81.62,89.488,5319.2,154.454,9235.2,19288,105.968,1161.0625,79.55,104.648,79.984
"7967",2017-08-11,5996.43,156.22,108.765625,113.66,164.5,312.42,1.27712,118.7109375,39.41,3009.91,126.125,135.74,97.3052,1402.47,11897.69,471.91,144.75,98.585,6607.4,370.73,18.768,73.38,122.67,10660,111.605,55.81,2326,13.187,721.75,508.99,129.572,2896.5,7968.57,2042.5,12.961,544.1875,563.125,2446.08,4583.8,81.6,89.154,5265,155.11,9089.1,18989,106.219,1166.375,79.61,105.434,80.198
"7968",2017-08-14,6070.12,155.9,108.7109375,112.38,163.64,311.62,1.27275,118.5625,39.16,3058.62,125.859375,135.28,97.2753,1398.45,12067.14,475.65,144.46875,98.022,6661.8,369.74,18.825,73.14,122.51,10450,111.605,54.34,2335,13.209,714.375,510.05,129.504,2917,8094.23,2023,12.94,547.25,565.3125,2469.54,4639.1,80.73,89.489,5294.9,155.684,9277,19294,107.07,1159.5,79.23,104.648,79.984
"7970",2017-08-16,6083.99,155.47,108.6953125,113.01,162.5,316.87,1.27097,118.515625,38.5,3085.18,125.828125,134.38,97.2303,1390.3,12145.93,480.22,144.375,97.523,6726.6,364.66,18.625,73.2,122.23,10760,111.585,53.85,2517,13.267,686.1875,496.07,129.348,3119,8109.49,2094,12.976,531.75,537.4375,2473.55,4689.4,79.61,89.616,5363,155.63,9338.9,19526,106.451,1145.8125,79.82,106.342,80.299
"7971",2017-08-17,5957.4,155.66,108.71875,113.52,162.72,315.21,1.26779,118.6015625,38.92,3065.7,126.03125,134.27,97.2503,1400.73,12089.44,478.26,144.96875,97.936,6699,366.52,18.749,73.12,122.35,10725,111.57,54.67,2413.5,13.198,677.5625,490.27,129.387,3062,8030.51,2076,12.923,528.75,530.75,2435.46,4662.2,79.49,89.708,5363,153.688,9252.1,19387,103.588,1156.375,79.7,104.28,80.376
"7972",2017-08-18,5958.42,156.05,108.7109375,113.21,163.89,315.37,1.26968,118.6015625,39.39,3052.42,126.0625,134.28,97.2753,1399.86,12059.22,474.73,145.125,98.328,6636.4,367.88,18.691,73.32,122.56,10980,111.59,56.48,2361,13.209,678,498.18,129.494,3124,7952.42,2062,12.998,531,533.3125,2432.75,4632.8,79.89,89.54,5326.6,153.715,9199.5,19370,102.349,1165.4375,79.98,103.961,80.864
"7973",2017-08-21,5950.98,156.12,108.7421875,113.53,163.85,319.77,1.27518,118.671875,39.61,3028.51,126.15625,134.52,97.2553,1405.29,11943.27,472.17,145.40625,98.676,6626,366.15,18.708,73.4,122.69,11315,111.61,55.34,2347,13.266,666.9375,496.86,129.553,3125.5,7969.47,2081,13.011,526.5,524.9375,2433.95,4608.3,80.97,89.208,5301.4,152.949,9175.9,19325,100.105,1159.1875,80,103.912,80.925
"7974",2017-08-22,6037.77,156.12,108.703125,112.74,163.62,320.47,1.26876,118.5078125,39.91,3059.5,125.875,133.77,97.2503,1399.1,12111.74,476.88,144.875,98.07,6689,365.53,18.671,72.97,122.48,11415,111.625,55.57,2416,13.216,652.625,499.76,129.582,3119,8039.48,2075,12.987,521.9375,515.6875,2458.81,4649.5,81.17,89.638,5332.2,155.438,9220.1,19313,98.867,1160.75,79.74,105.753,80.95
"7975",2017-08-23,6006.44,156.51,108.7421875,113.13,164.54,319.77,1.27604,118.6875,40.69,3044.45,126.234375,133.52,97.2203,1403.12,12069.62,474.64,145.71875,98.521,6690.3,363.06,18.742,72.46,122.83,11660,111.65,56.32,2377,13.292,650.5625,505.3,129.719,3107,8023.33,2097,13.068,515.9375,516.9375,2447.49,4634.6,82.02,89.263,5316.4,154.946,9149.7,19222,98.364,1162.3125,79.73,104.231,81.057
"7976",2017-08-24,5998.74,156.42,108.6953125,113.02,164.42,325.51,1.27415,118.5546875,40.76,3050.65,126,133.48,97.2603,1400.18,12071.11,474.37,145.34375,98.065,6723.4,368.38,18.65,72.33,122.77,11745,111.65,55.75,2357,13.282,663.25,508.99,129.728,3118,8033.2,2106,13.115,515.9375,524.3125,2446.78,4632.8,82.69,89.39,5331.3,154.919,9186.9,19331,98.712,1170.0625,79.71,104.869,81.189
"7977",2017-08-25,5982.82,156.44,108.6953125,114.03,164.19,325.46,1.28213,118.6328125,40.56,3046.22,126.1875,134.27,97.2503,1406.6,12063.18,472.91,145.75,98.285,6716.2,366.89,18.745,72.59,122.83,11485,111.64,56.14,2325,13.41,661.625,506.36,129.709,3063.5,7998.19,2070,13.235,511,524.9375,2448.49,4624.6,80.85,88.886,5329.4,154.672,9172.1,19347,97.629,1167.25,80.03,104.967,81.458
"7979",2017-08-29,6028.78,157.06,108.7578125,114.43,165.6,330.55,1.2941,118.84375,40.17,2999.29,126.5,134.73,97.2703,1429.2,11835.75,466.18,146.125,97.872,6648.6,364.66,19.159,72.75,123.43,11710,111.68,55.7,2378,13.5,649.75,511.1,129.992,3110,7919.21,2095,13.277,503.125,516.3125,2453.1,4559.4,83.15,88.413,5256.6,156.013,9037.3,19040,93.217,1157,80.24,104.158,81.164
"7980",2017-08-30,6095.8,156.79,108.7421875,113.29,164.95,328.78,1.28326,118.765625,40.23,3014.34,126.390625,134.75,97.2153,1423.87,11898.18,468.84,146.09375,97.293,6677.7,361.94,19.135,72.2,123.04,11585,111.685,54.48,2370,13.415,654.6875,522.71,129.875,3095,7941.65,2087.5,13.168,497.0625,517.25,2461.82,4581.1,84.23,89.026,5273.4,156.341,9082.3,19112,94.959,1147.375,79.7,104.182,80.594
"7981",2017-08-31,6153.06,156.73,108.75,113.68,164.85,330.01,1.28429,118.8359375,40.66,3032.05,126.5625,134.82,97.1804,1432.67,11957.15,471.67,146.5,97.609,6738.9,364.28,19.214,71.96,123.04,11800,111.685,56.77,2394,13.471,665.375,532.47,129.855,3146,8004.48,2117,13.243,514.6875,523,2476.16,4607.8,84.24,88.839,5308.9,155.063,9125.5,19262,95.036,1162.125,80.16,103.47,81.367
"7982",2017-09-01,6150.49,156.52,108.703125,113.08,163.58,332.08,1.28035,118.703125,41.38,3049.76,126.25,135.04,97.2353,1441.48,12032.96,473.64,145.65625,97.373,6748.8,363.05,19.477,71.83,122.73,12035,111.69,56.65,2395,13.396,669.1875,538.8,129.806,3185,8024.22,2136,13.183,511.0625,528.125,2480.27,4641.8,85.5,88.974,5321,155.226,9152.8,19427,95.113,1167.375,80.36,103.225,82.068
"7984",2017-09-05,6100.16,157.15,108.828125,114.31,165.01,333.15,1.28585,119.15625,41.11,3029.4,127,135.94,97.2203,1456.69,12007.69,471.08,147.375,98.8,6681.7,374.47,19.614,72.68,123.23,12080,111.744,57.33,2334,13.43,678.6875,545.39,130.07,3140,7956.91,2096,13.213,515.75,533.1875,2465.73,4608.3,88.69,88.454,5312.6,154.492,9020.2,19331,98.673,1190.75,80.65,102.513,82.155
"7985",2017-09-06,6116.34,157.11,108.796875,113.98,165.23,335.65,1.28499,118.953125,41.24,3041.79,126.671875,135.92,97.2952,1450.82,12107.77,472.08,146.75,98.178,6662.7,375.46,19.58,72.1,123.32,12165,111.744,58.21,2340,13.409,684.4375,550.93,130.021,3095,7949.73,2104.5,13.171,519.375,536.5,2471.55,4622.8,88.69,88.479,5295.8,155.851,8983.4,19397,98.364,1193.8125,80.63,102.783,83.131
"7986",2017-09-07,6131.75,157.7,108.859375,114.5,166,334.8,1.29491,119.1796875,41.09,3054.19,127.09375,136.35,97.2553,1463.1,12193.99,474.28,147.71875,98.757,6705.3,373.74,19.805,72.34,123.83,12150,111.814,58.52,2340,13.481,673.75,554.88,130.228,3129,8000.89,2107,13.26,511.0625,526.3125,2472.45,4634.6,88.42,87.894,5298.6,158.298,8969.9,19324,95.113,1191.0625,80.98,104.28,83.7
"7987",2017-09-08,6076.54,157.49,108.875,115.41,165.31,323.94,1.29728,119.171875,40.51,3052.42,127.078125,137.56,97.3152,1463.97,12190.52,474.32,147.625,99.545,6690.3,371.52,19.813,72.91,123.43,11590,111.809,57.76,2265,13.483,673.375,556.46,130.169,3031,7991.01,2099,13.263,513.25,526.875,2468.64,4634.1,89.08,87.59,5291.2,160.827,8965.7,19363,96.197,1182.75,81.3,105.36,83.72
"7988",2017-09-11,6144.58,157.31,108.78125,114.27,164.81,326.55,1.29022,118.8828125,40.74,3092.27,126.578125,137.29,97.2877,1447.13,12353.54,479.08,146.4375,98.14,6716.2,369.07,19.571,72.66,122.98,11765,111.809,57.82,2277,13.362,663.0625,548.82,130.129,3083,8061.02,2122,13.094,514.3125,523.3125,2493.6,4689.9,86.87,88.096,5324.8,161.452,9145.6,19661,95.307,1180.25,80.99,105.237,83.944
"7989",2017-09-12,6158.96,156.44,108.7421875,113.52,162.56,323.35,1.29092,118.6796875,40.8,3109.98,126.21875,138.54,97.2503,1443.87,12410.52,481.41,145.71875,97.459,6716.2,364.52,19.558,73.13,121.89,11990,111.749,58.29,2311.5,13.419,673.75,550.14,129.814,3061,8122.06,2137,13.103,505.6875,532,2502.02,4720.7,83.33,88.099,5362.1,160.936,9146.4,19767,92.018,1168.625,80.89,104.329,83.487
"7990",2017-09-13,6164.61,156.29,108.703125,112.88,162.38,317.49,1.28046,118.546875,40.69,3123.26,126.03125,137.52,97.2203,1438.87,12446.69,483.42,145.3125,96.955,6698.5,371.16,19.533,72.46,121.87,11360,111.734,59.24,2290,13.297,677.5625,558.91,129.794,3023.5,8128.34,2110,12.994,505.6875,533.5,2502.72,4728.8,82.47,88.724,5363,161.616,9200.3,19784,92.211,1180.875,80.43,105.581,83.349
"7991",2017-09-14,6127.89,156.14,108.6640625,113.12,162.06,314.99,1.28456,118.46875,40.69,3125.92,125.984375,139.6,97.1654,1440.17,12435.29,484.02,145.46875,97.046,6620.1,380.25,19.448,72.34,121.08,11200,111.734,59.57,2307,13.382,674.125,563.95,129.725,3006,8131.93,2098,13.031,509.625,533.1875,2502.32,4735.6,82.23,88.344,5352.8,161.833,9180.1,19825,91.36,1199.9375,80.55,104.967,83.405
"7992",2017-09-15,6153.04,155.78,108.6171875,113.66,161.71,314.08,1.28736,118.375,40.37,3112.57,125.890625,141.42,97.1504,1435.72,12410,482.19,145.53125,96.767,6537.1,378.4,19.352,73.05,120.01,11090,111.69,59.74,2359,13.425,680.25,567.93,129.527,3031,8086.94,2086,13.086,510.375,540.4375,2505.23,4736.1,82.65,88.106,5312.6,163.383,9130.1,19772,94.378,1191.0625,80.69,105.777,83.471
"7993",2017-09-18,6144.31,155.54,108.59375,113.39,161.06,316.21,1.28865,118.2734375,39.94,3126.81,125.65625,140.57,97.0929,1420.07,12451.16,484.06,144.875,96.259,6577.7,379.63,18.756,72.77,120.28,11235,111.68,59.59,2390,13.426,674.5,557.58,129.478,3098,8114.83,2089.5,13.115,505.6875,533.8125,2510.75,4740.2,82.98,88.096,5338.8,164.008,9165.4,19940,92.869,1189.8125,80.22,105.606,82.607
"7994",2017-09-19,6154.83,155.68,108.56640625,113.24,161.33,316.27,1.29353,118.2265625,40.32,3127.7,125.5625,140.92,97.078,1419.85,12448.68,483.47,144.65625,96.233,6593.6,374.72,18.89,73.35,120.01,11140,111.67,59.22,2421,13.461,674.125,561.3,129.517,3106.5,8161.63,2125,13.166,501,533.1875,2512.75,4747,82.47,87.844,5333.2,164.851,9190.8,19989,93.062,1187.0625,80.81,105.998,82.851
"7995",2017-09-20,6135.85,155.9,108.48046875,112.35,161.83,316.21,1.28189,117.9765625,40.5,3122.36,125.203125,140.49,97.063,1426.15,12453.64,483.51,144.3125,95.495,6586.3,376.32,18.951,73.65,119.95,11380,111.675,60.46,2460,13.332,683.25,570.32,129.586,3132,8166.12,2177,13.042,503.5625,541.3125,2513.26,4751.1,82.54,88.549,5331.3,167.461,9102.1,19950,90.779,1192.5625,80.83,108.919,82.297
"7996",2017-09-21,6101.72,155.73,108.46484375,112.11,161.63,312.54,1.28612,117.9453125,39.83,3140.15,125.203125,141.42,97.063,1402.36,12495.8,483.33,144.4375,95.276,6589.1,379.63,18.605,73.33,119.56,11005,111.66,60.61,2513,13.403,685.5625,574.84,129.458,3100.5,8199.42,2171,13.142,503.875,544.625,2508.94,4774.2,81.36,88.312,5278,166.591,9126.5,20063,88.729,1193.5,79.99,108.084,82.363
"7997",2017-09-22,6091.97,155.71,108.48046875,112.33,161.73,313.61,1.28736,118.0234375,39.7,3138.37,125.3125,140.95,97.0979,1405.29,12483.89,482.87,144.625,95.72,6624.2,387,18.568,73.41,119.65,10420,111.65,61.07,2483,13.402,686.6875,575.1,129.419,3031,8203.92,2158,13.17,508.5625,541.0625,2507.44,4786.9,81.42,88.233,5306.1,166.836,9117,20091,86.213,1210.0625,80.33,109.532,82.419
"7998",2017-09-25,6031.16,156.49,108.52734375,112.73,163.05,312.86,1.2769,118.1953125,39.46,3137.48,125.640625,140.35,97.0929,1420.29,12480.42,482.69,145.40625,96.115,6625.1,380.98,18.746,72.89,119.96,10580,111.73,63.39,2472,13.29,692.4375,585.72,129.764,3096.5,8209.32,2148,13.134,508.9375,546.4375,2505.03,4781,82.61,88.688,5305.1,163.655,9048.9,19984,87.181,1194.125,80.11,107.225,82.292
"7999",2017-09-26,6047.58,156.28,108.49609375,112.45,162.58,310.89,1.27185,118.1484375,38.82,3131.26,125.578125,140.18,97.1229,1410.07,12481.91,483.38,145.28125,95.634,6595,379.39,18.457,72.22,119.99,10480,111.72,62.76,2488,13.166,689.75,580.15,129.725,3116,8183.22,2126,13.028,506.75,546.1875,2503.62,4783.3,81.77,89.014,5293.9,163.764,9015.6,19982,85.517,1184.5625,79.61,106.293,82.343
"8000",2017-09-27,6097.36,155.61,108.44921875,112.19,161.04,312.01,1.26735,117.890625,38.57,3154.38,125.015625,139.65,97.1079,1395.29,12547.87,485.8,143.5625,95.143,6626.5,379.39,18.396,72.4,119.52,10240,111.695,62.18,2462,13.127,700.0625,582.8,129.547,3105,8177.82,2131.5,12.932,509.3125,555.5,2512.55,4794.2,81.65,89.388,5277.1,165.748,9195,20165,85.749,1187.0625,79.28,106.587,81.576
"8001",2017-09-28,6094.79,155.4,108.50390625,112.29,160.52,317.49,1.27057,117.9921875,38.07,3157.94,125.125,140.07,97.033,1396.82,12586.55,487.91,143.40625,95.389,6635.6,376.93,18.418,72.59,119.49,10440,111.695,61.66,2470,13.168,690.875,584.93,129.498,3147,8181.42,2131,12.942,507.125,547.6875,2515.76,4806,82.03,89.159,5281.7,166.02,9143.4,20136,85.981,1179.6875,79.27,106.98,81.83
"8002",2017-09-29,6139.95,155.6,108.44140625,112.48,161.35,314.72,1.27309,117.828125,38.07,3181.07,124.890625,139.66,97.053,1392.59,12693.67,491.34,143.4375,95.308,6683.5,382.13,18.231,72.44,119.73,10500,111.685,61.26,2485,13.118,675.25,582.27,129.527,3162,8216.52,2102,12.891,511.0625,539.5625,2524.19,4838.3,81.41,89.112,5302.3,165.233,9175.7,20239,85.749,1190.4375,79.12,107.103,81.555
"8003",2017-10-02,6137.9,155.81,108.41796875,111.76,161.81,314.78,1.26531,117.78125,37.72,3191.75,124.828125,138.37,97.023,1382.83,12780.46,494.95,143.3125,95.175,6737.7,379.47,18.207,72.24,120.04,10390,111.72,60.54,2518,13.102,669.9375,563.95,129.626,3236,8286.7,2101,12.861,505.6875,535.3125,2534.42,4856,80.36,89.613,5343.5,163.198,9071.7,20338,88.613,1176.875,79.02,105.851,81.317
"8004",2017-10-03,6155.86,155.71,108.42578125,111.84,161.31,315.63,1.26579,117.8359375,37.99,3198.86,124.90625,137.95,97.053,1381.53,12780.46,496.1,143.25,94.934,6771.4,376.93,18.203,71.79,119.76,10620,111.72,60.41,2591,13.142,673.75,559.17,129.616,3264,8334.4,2131,12.877,502.8125,539.25,2540.94,4871.9,80.3,89.621,5312.6,165.45,9081.7,20330,92.676,1174.4375,79.03,107.103,81.393
"8005",2017-10-04,6162.02,155.9,108.41796875,111.72,161.71,315.15,1.26729,117.8359375,38.55,3187.3,124.90625,137.98,97.0879,1383.92,12850.38,495.55,143.1875,95.073,6774.2,376.33,18.174,71.92,119.67,10615,111.72,60.19,2560,13.197,665,561.03,129.636,3302,8333.5,2166,12.908,501,532,2544.35,4868.7,81.83,89.497,5264.9,165.097,8817.4,20041,93.372,1178.125,79.3,107.078,81.489
"8006",2017-10-05,6225.39,155.81,108.38671875,111.23,161.41,324.47,1.26075,117.71875,38.28,3204.2,124.734375,136.54,97.1129,1380.02,12848.89,496.74,142.90625,94.977,6803.4,383.46,18.19,71.37,119.53,10535,111.695,61.49,2592,13.113,662.3125,573.77,129.537,3288,8320.9,2171.5,12.822,502.8125,530.5,2558.1,4883.2,81.19,89.995,5270.5,166.698,9052.3,20122,94.301,1190.4375,78.59,108.133,80.864
"8007",2017-10-06,6223.85,155.75,108.36328125,111.28,161.35,322.61,1.26375,117.6171875,38.22,3195.3,124.609375,136.08,97.078,1381.86,12839.97,494.08,142.59375,95.089,6823,386.25,18.356,71.16,119.74,10600,111.705,60,2533,13.174,666.125,552.27,129.527,3235,8306.5,2153,12.842,503.5625,533.8125,2553.28,4866.4,81.87,89.839,5329.4,167.105,9028.1,19975,91.592,1195.3125,78.43,108.992,81.134
"8008",2017-10-09,6224.11,156.02,108.35546875,111.14,161.94,322.82,1.26542,117.65625,38.58,3202.42,124.671875,136.95,97.073,1392.81,12862.78,495.23,142.75,95.111,6808.4,381.77,18.554,70.91,119.85,11015,111.715,60.18,2512,13.166,656.9375,549.08,129.616,3233,8313.7,2173.5,12.882,502.8125,524.8125,2551.98,4871.9,82,89.709,5350,166.915,9074.7,20038,91.36,1188.5625,78.26,108.992,81.022
"8009",2017-10-10,6224.88,156.06,108.37890625,111.63,162.04,325.96,1.27126,117.734375,38.41,3191.75,124.84375,137.46,97.063,1402.34,12834.51,495.13,143.15625,95.373,6837.1,382.62,18.812,70.91,119.76,11055,111.71,61.06,2557,13.228,657.75,563.69,129.626,3279,8331.7,2163,12.918,502.4375,523.875,2556.69,4869.1,82,89.321,5349.1,167.241,8990.6,19936,93.14,1187.625,78.52,110.74,81.266
