date,NQ1 Index,RX1 Comdty,TU1 Comdty,SF1 Curncy,UB1 Comdty,HG1 Comdty,PT1 Index,EC1 Curncy,FV1 Comdty,JB1 Comdty,BO1 Comdty,VG1 Index,NG1 Comdty,TY1 Comdty,BP1 Curncy,XM1 Comdty,GC1 Comdty,GX1 Index,EO1 Index,CN1 Comdty,US1 Comdty,JY1 Curncy,WN1 Comdty,Z 1 Index,SM1 Comdty,SI1 Comdty,NV1 Curncy,G 1 Comdty,LMNIDS03 Comdty,QC1 Index,DU1 Comdty,CO1 Comdty,LMPBDS03 Comdty,SE1 Curncy,KW1 Comdty,QS1 Comdty,OE1 Comdty,LMZSDS03 Comdty,SM1 Index,LMAHDS03 Comdty,NO1 Curncy,C 1 Comdty,CL1 Comdty,XB1 Comdty,W 1 Comdty,SP1 Index,CF1 Index,CT1 Comdty,DX1 Curncy,HO1 Comdty,HI1 Index,KC1 Comdty,XP1 Index,FC1 Comdty,IB1 Index,CC1 Comdty,ST1 Index,SB1 Comdty,NK1 Index,LH1 Comdty,S 1 Comdty,AD1 Curncy,LC1 Comdty,CD1 Curncy
1987-04-24,,,,118.76,,,,,,66.07,137.01,,,40.53125,111.54,,1458.86,,,,35.0,162.891,,,22.96,36.233,,57.15,2391.0,,,,533.03,,2420.75,,,,,,,6389.75,27.72,,13818.1875,439.78,,444.59,125.945,11.0,,4248.25,,25.228,,35407.0,,7.31,,44.091,577.5,33.61,49.961,62.764
1987-04-27,,,,117.98,,,,,,66.28,136.66,,,40.890625,111.44,,1397.75,,,,35.65625,162.823,,,22.82,33.228,,56.78,2380.0,,,,555.86,,2438.8125,,,,,,,6344.3125,,,13867.75,439.08,,441.37,126.128,11.03,,4163.34,,25.228,,35023.0,,7.16,,44.214,571.4375,33.42,49.825,62.84
1987-04-28,,,,118.26,,,,,,66.42,136.75,,,41.171875,111.33,,1425.02,,,,36.03125,162.732,,,23.12,30.644,,56.87,2450.0,,,,561.77,,2434.25,,,,,,,6317.0,,,13991.5625,444.24,,447.09,126.128,11.06,,4225.87,,25.21,,34831.0,,7.19,,44.705,576.125,33.37,50.014,62.815
1987-04-29,,,,117.72,,,,,,,136.58,,,41.03125,111.47,,1421.26,,,,35.875,162.122,,,23.62,31.566,,57.39,2480.0,,,,568.48,,2479.375,,,,,,,6389.75,27.36,,14090.625,446.59,,450.32,126.22,10.77,,4345.24,,25.21,,34255.0,,7.47,,43.518,581.625,33.47,50.339,62.849
1987-04-30,,,,118.42,,,,,,66.88,139.76,,,41.359375,112.04,,1430.66,,,,36.375,161.94,,,23.81,31.842,,57.12,2463.0,,,,560.74,,2495.625,,,,,,,6486.5625,27.55,,14286.125,453.09,,460.7,126.049,10.98,,4283.07,,25.61,,34534.0,,7.45,,43.763,587.625,33.23,50.869,62.773
1987-05-01,,,,119.21,,,,,,66.69,143.98,,,40.921875,112.55,,1440.06,,,,35.875,162.235,,,23.62,32.512,,57.21,2475.0,,,,559.6,,2553.8125,,,,,,,6504.1875,27.7,,14468.625,453.79,,459.26,125.316,10.98,,4270.99,,25.582,,34848.0,,6.93,,43.845,587.375,33.27,50.96,62.689
1987-05-04,,,,120.07,,,,,,,145.35,,,40.515625,113.32,,1458.24,,,,35.375,164.203,,,23.95,34.522,,,,,,,,,2621.25,,,,,,,6627.375,27.83,,14859.6875,456.61,,459.98,124.608,10.98,,4323.21,,25.722,,35110.0,,7.1,,44.459,598.0625,33.37,51.528,62.386
1987-05-05,,,,119.07,,,,,,,142.6,,,40.75,113.32,,1443.19,,,,35.8125,163.57,,,23.59,33.024,,57.83,2484.0,,,,583.7,,2600.3125,,,,,,,6592.1875,28.03,,14742.3125,463.81,,459.26,125.053,11.05,,4284.49,,25.759,,35005.0,,6.97,,44.337,590.625,33.7,52.043,62.756
1987-05-06,,,,119.59,,,,,,67.48,145.18,,,40.5625,113.46,,1444.45,,,,35.46875,163.525,,,23.69,33.103,,57.66,2530.0,,,,592.33,,2618.9375,,,,,,,6627.375,28.29,,14807.5,463.73,,467.5,124.686,11.36,,4116.45,,25.778,,34796.0,,7.21,,44.992,594.5,33.75,52.118,62.739
1987-05-07,,,,118.54,,,,,,67.64,147.85,,,40.78125,112.85,,1440.37,,,,35.96875,162.823,,,24.36,32.906,,57.69,2700.0,,,,601.15,,2679.375,,,,,,,6697.8125,28.14,,15146.4375,460.83,,472.51,125.499,11.27,,4139.18,,25.75,,,,7.09,,44.582,607.625,33.75,51.566,62.949
1987-05-08,,,,117.83,,,,,,68.17,147.51,,,40.921875,112.72,,1431.28,,,,36.03125,162.619,,,24.66,33.024,,58.0,2770.0,,,,602.35,,2700.3125,,,,,,,6785.8125,28.33,,15341.9375,461.22,,483.25,125.918,11.41,,4135.28,,26.132,,34988.0,,7.13,,44.951,611.1875,33.75,52.421,62.933
1987-05-11,,,,117.4,,,,,,68.19,150.43,,,40.5,111.64,,1434.42,,,,35.46875,162.099,,,25.78,34.088,,57.61,2785.0,,,,619.53,,2828.25,,,,,,,6988.25,28.56,,16019.75,455.75,,490.05,126.443,11.56,,4361.22,,26.243,,34936.0,,7.53,,46.117,632.8125,33.9,53.08,62.916
1987-05-12,,,,117.9,,,,,,68.77,147.76,,,40.5625,112.28,,1446.33,,,,35.59375,162.303,,,25.14,34.719,,57.75,2760.0,,,,614.13,,2809.625,,,,,,,6768.1875,28.35,,15902.4375,460.91,,489.33,126.246,11.47,,4395.69,,25.927,,35355.0,,7.15,,45.36,617.75,33.99,51.944,62.891
1987-05-13,,,,117.48,,,,,,68.69,150.35,,,40.609375,112.45,,1441.63,,,,35.6875,161.827,,,25.51,34.403,,57.61,2761.0,,,,611.71,,2763.125,,,,,,,6741.8125,28.56,,15759.0625,461.38,,496.14,126.207,11.5,,4396.4,,25.778,,34691.0,,7.25,,44.869,625.125,33.9,50.998,62.706
1987-05-14,,,,118.09,,,,,,68.52,151.12,,,40.453125,112.99,,1459.18,,,,35.5625,162.778,,,26.17,34.955,,57.58,2790.0,,,,607.63,,2756.125,,,,,,,6882.625,28.78,,15733.0,461.22,,505.8,125.709,11.55,,4386.09,,25.908,,34848.0,,7.35,,45.278,638.5,33.99,50.771,62.823
1987-05-15,,,,118.99,,,,,,67.94,150.26,,,39.78125,113.19,,1492.4,,,,34.71875,162.755,,,26.08,37.477,,57.24,2780.0,,,,643.84,,2751.5,,,,,,,6891.4375,29.13,,15693.875,449.8,,508.23,125.329,11.52,,4440.8,,25.778,,34604.0,,7.52,,45.606,635.8125,34.13,50.604,62.689
1987-05-18,,,,118.48,,,,,,66.78,141.65,,,40.046875,113.29,,1481.74,,,,35.09375,161.986,,,24.59,35.94,,57.0,2679.0,,,,653.44,,2635.1875,,,,,,,6539.375,29.26,,14990.0,449.41,,500.79,125.551,11.52,,4388.94,,25.936,,34534.0,,7.2,,45.36,602.9375,34.33,50.604,62.748
1987-05-19,,,,119.06,,,,,,66.42,144.41,,,39.671875,113.59,,1498.98,,,,34.46875,162.325,,,24.68,37.083,,57.36,2686.0,,,,653.78,,2635.1875,,,,,,,6574.5625,29.23,,15094.3125,436.96,,504.3,125.132,11.55,,4426.59,,25.908,,34429.0,,7.32,,46.302,606.8125,34.37,50.657,62.697
1987-05-20,,,,119.11,,,,,,66.66,145.35,,,39.609375,113.36,,1483.31,,,,34.34375,162.416,,,24.33,36.216,,57.02,2645.0,,,,654.61,,2660.75,,,,,,,6504.1875,29.23,,15146.4375,438.06,,511.53,125.237,11.46,,4410.25,,25.843,,33993.0,,7.13,,46.179,600.75,34.47,49.597,62.302
1987-05-21,,,,118.85,,,,,,66.89,146.65,,,39.671875,113.26,,1473.91,,,,34.46875,161.103,,,24.98,34.837,,57.15,2616.0,,,,646.46,,2644.5,,,,,,,6645.0,29.23,,15120.375,439.39,,525.85,125.499,11.63,,4383.25,,26.085,,34045.0,,7.37,,46.547,612.5625,34.42,50.203,62.377
1987-05-22,,,,118.24,,,,,,67.01,145.35,,,39.953125,112.52,,1456.04,,,,34.96875,160.945,,,25.05,32.591,,56.83,2550.0,,,,635.53,,2614.25,,,,,,,6724.1875,,,15003.0625,441.11,,516.18,125.853,11.56,,4367.62,,26.336,,33818.0,,7.2,,46.67,611.1875,34.33,51.036,62.394
1987-05-25,,,,,,,,,,67.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-05-26,,,,115.81,,,,,,67.13,140.45,,,40.671875,109.62,,1415.93,,,,35.875,157.414,,,24.51,29.832,,56.29,2605.0,,,,575.55,,2635.1875,,,,,,,6715.375,,,15107.3125,453.32,,524.41,127.884,11.54,,4220.18,,26.462,,32910.0,,6.71,,47.284,596.375,33.85,51.286,62.546
1987-05-27,,,,114.53,,,,,,67.3,140.62,,,40.46875,108.64,,1405.59,,,,35.625,157.731,,,25.29,29.123,,56.42,2669.0,,,,574.98,,2625.875,,,,,,,6750.625,,,15055.1875,452.85,,536.58,128.408,11.46,,4290.53,,26.298,,32544.0,,6.89,,47.98,606.8125,33.9,51.339,62.512
1987-05-28,,,,115.03,,,,,,67.62,140.45,,,40.515625,109.78,,1420.94,,,,35.59375,158.297,,,25.19,30.226,,57.19,2646.0,,,,598.22,,2598.0,,,,,,,6733.0,,,14612.0,457.31,,522.27,127.897,11.39,,4316.82,,26.317,,32701.0,,6.89,,47.653,603.8125,33.99,51.664,62.563
1987-05-29,,,,114.72,,,,,,67.5,141.05,,,40.75,109.82,,1410.12,,,,36.0,157.55,,,25.11,30.226,,57.52,2634.0,,,,603.23,,2556.125,,,,,,,6645.0,,,14299.1875,453.09,,524.06,128.304,11.42,,4243.99,,26.307,,32858.0,,6.89,,47.612,600.5,33.99,51.36,62.806
1987-06-01,,,,113.92,,,,,,66.57,142.26,,,40.828125,109.55,,1396.51,,,,35.875,155.876,,,24.98,29.438,,57.36,2685.0,,,,606.9,,2546.8125,,,,,1525.0,,6556.9375,29.5,,14325.25,455.51,,514.03,128.684,11.42,,4065.64,,26.501,,32526.0,,6.6,,48.635,601.3125,34.04,51.417,62.806
1987-06-02,,,,116.69,,,,,,66.72,143.72,,,40.046875,110.86,,1428.05,,,,34.96875,160.062,,,25.27,30.856,,57.31,2661.0,,,,620.81,,2511.9375,,,,,1531.0,,6601.0,29.7,,14142.75,451.75,,509.74,126.77,11.42,,4058.89,,26.453,,32806.0,,6.6,,48.963,605.4375,34.13,51.36,62.596
1987-06-03,,,,115.74,,,,,,66.51,145.53,,,40.265625,110.69,,1408.57,,,,35.28125,158.252,,,25.84,30.029,,57.24,2662.0,,,,589.07,,2516.5625,,,,,1539.0,,6680.1875,29.96,,14194.875,461.07,,515.46,127.412,,,4041.13,,26.559,,32474.0,,6.79,,48.922,615.25,34.18,51.113,62.579
1987-06-04,,,,114.98,,,,,,66.83,144.84,,,40.375,109.78,,1416.92,,,,35.375,157.098,,,25.74,30.935,,56.74,2709.0,,,,587.7,,2484.0,,,,,1535.0,,6636.1875,29.88,,14090.625,462.09,,529.43,128.159,,,3940.95,,26.675,,31775.0,,6.71,,49.74,611.6875,34.09,51.746,62.613
1987-06-05,,,,114.68,,,,,,66.72,145.27,,,40.6875,109.75,,1418.78,,,,35.8125,157.46,,,26.13,30.896,,57.15,2686.0,,,,587.46,,2435.1875,,,,,1560.0,,6662.5625,29.85,,13829.9375,459.03,,533.36,128.055,,,3911.82,,26.84,,31915.0,,6.72,,50.436,618.8125,34.09,52.323,62.571
1987-06-08,,,,115.1,,,,,,66.72,143.63,,,40.609375,110.32,,1404.86,,,,35.71875,157.596,,,25.75,30.029,,57.18,2680.0,,,,597.4,,2418.875,,,,,1593.0,,6645.0,30.02,,13647.4375,463.89,,520.19,127.321,11.56,,3975.76,,26.782,,32282.0,,6.8,,50.436,609.8125,34.13,52.018,62.638
1987-06-09,,,,116.95,,,,,,66.66,142.86,,,40.53125,112.28,,1431.15,,,,35.59375,159.27,,,25.96,31.172,,57.73,2685.0,,,,575.4,,2442.125,,,,,1575.0,,6609.75,29.9,,13777.75,466.08,,520.48,126.233,11.53,,3987.13,,26.665,,32386.0,,6.76,,50.354,610.375,34.13,51.895,62.714
1987-06-10,,,,116.46,,,,,,67.0,141.22,,,40.578125,111.71,,1426.51,,,,35.65625,159.044,,,26.48,31.014,,57.59,2680.0,,,,594.61,,2460.75,,,,,1584.0,,6512.9375,29.9,,13882.0625,465.29,,517.25,126.574,11.59,,3986.78,,26.694,,32404.0,,6.63,,49.781,613.0625,34.23,51.895,62.748
1987-06-11,,,,116.6,,,,,,66.94,142.6,,,40.671875,112.08,,1448.15,,,,35.78125,158.84,,,27.25,31.586,,57.48,2715.0,,,,587.74,,2463.0625,,,,,1564.0,,6565.75,29.94,,13829.9375,468.9,,531.22,126.416,11.54,,4014.13,,26.811,,32806.0,,6.8100000000000005,,50.641,622.125,34.23,51.853,62.697
1987-06-12,,,,115.25,,,,,,67.05,142.08,,,41.3125,111.4,,1419.09,,,,36.53125,157.414,,,27.74,30.482,,57.73,2755.0,,,,598.06,,2442.125,,,,,1589.0,,6697.8125,30.03,,13738.6875,472.73,,545.18,127.499,11.53,,3980.03,,26.888,,32037.0,,6.75,,51.378,628.6875,34.33,51.911,62.739
1987-06-15,,,,,,,,,,66.8,148.54,,,41.453125,,,1412.28,,,,36.59375,,,,29.02,30.246,,56.94,2755.0,,,,589.51,,2532.875,,,,,1579.0,,6953.0,30.26,,14377.375,475.47,,556.99,128.334,11.64,,3845.74,,26.694,,32160.0,,6.99,,51.992,659.625,34.23,52.117,
1987-06-16,,,,,,,,,,66.19,147.25,,,41.390625,,,1397.44,,,,36.5625,,,,28.41,29.556,,57.22,2810.0,,,,577.3,,2500.3125,,,,,1577.0,,7120.25,30.57,,14194.875,477.5,,542.31,128.347,11.68,,3793.51,,26.927,,32648.0,,6.85,,50.887,652.1875,,52.059,
1987-06-17,,,,114.85,,,,,,65.78,145.27,,,41.515625,111.23,,1397.13,,,,36.75,156.918,,,27.87,29.339,,57.42,2826.0,,,,575.64,,2463.0625,,,,,1575.0,,6953.0,30.76,,13869.0,478.21,,537.66,128.595,11.71,,3733.83,,27.023,,32803.0,,6.89,,50.969,637.4375,34.47,52.183,62.731
1987-06-18,,,,115.38,,,,,,65.78,144.49,,,41.421875,111.23,,1405.79,,,,36.59375,156.986,,,26.96,29.516,,56.85,2825.0,,,,583.27,,2453.75,,,,,1578.0,,6777.0,30.95,,13829.9375,479.61,,546.25,128.438,11.68,,3697.24,,27.362,,32855.0,,6.8100000000000005,,52.053,627.3125,34.38,52.775,62.731
1987-06-19,,,,115.13,,,,,,65.5,143.2,,,41.3125,109.96,,1387.54,,,,36.53125,157.189,,,26.54,28.256,,56.32,2845.0,,,,579.84,,2456.125,,,,,1581.0,,6768.1875,31.16,,13751.6875,480.31,,545.89,128.621,11.68,,3685.87,,27.323,,32786.0,,6.77,,52.053,616.625,34.38,52.364,62.781
1987-06-22,,,,114.02,,,,,,64.34,137.18,,,41.5625,108.39,,1363.11,,,,36.84375,155.564,,,25.11,26.482,,55.75,2855.0,,,,587.56,,2430.5,,,,,1578.0,,6433.75,30.89,,13582.25,486.29,,532.65,129.691,11.37,,3625.45,,27.469,,33147.0,,6.78,,51.437,584.375,34.33,52.882,63.169
1987-06-23,,,,115.24,,,,,,64.8,140.28,,,41.546875,109.24,,1372.39,,,,36.75,155.496,,,25.48,27.172,,55.82,2861.0,,,,574.46,,2435.1875,,,,,1562.0,,6609.75,30.89,,13699.5625,483.42,,532.29,129.286,11.38,,3753.26,,27.652,,33474.0,,6.78,,51.613,595.0,34.13,53.31,63.136
1987-06-24,,,,116.07,,,,,,64.47,143.46,,,41.265625,110.89,,1380.43,,,,36.40625,157.031,,,26.2,27.349,,56.3,2771.0,,,,597.33,,2446.8125,,,,,1569.0,,6768.1875,30.89,,13882.0625,480.93,,517.42,128.073,11.31,,3693.2,,27.565,,34488.0,,6.79,,51.217,607.3125,34.18,52.899,63.102
1987-06-25,,,,115.36,,,,,,64.69,142.77,,,41.40625,110.24,,1372.39,,,,36.59375,155.271,,,25.78,27.014,,56.17,2781.0,,,,595.86,,2425.875,,,,,1555.0,,6583.375,,,13725.625,483.34,,525.6,128.738,11.37,,3643.26,,27.643,,34264.0,,6.8,,51.393,596.375,34.33,52.693,63.296
1987-06-26,,,,115.31,,,,,,63.88,141.65,,,41.125,110.1,,1391.87,,,,36.15625,155.226,,,26.16,27.408,,55.81,2775.0,,,,605.07,,2397.9375,,,,,1547.0,,6521.75,,,13543.125,483.18,,535.04,128.66,11.69,,3674.34,,27.527,,34505.0,,7.06,,50.337,599.6875,34.33,52.1,63.153
1987-06-29,,,,115.27,,,,,,63.77,139.5,,,41.25,109.28,,1389.71,,,,36.34375,154.865,,,25.5,27.98,,55.45,2825.0,,,,601.5,,2363.0625,,,,,1549.0,,6275.3125,,,13269.4375,481.79,,540.99,128.986,11.86,,3713.45,,27.41,,34436.0,,6.76,,49.765,584.375,34.38,52.076,63.094
1987-06-30,,,,115.81,,,,,,63.7,141.88,,,41.09375,110.37,,1398.37,,,,36.15625,154.865,,,25.39,28.796,,55.78,2785.0,,,,602.68,,2363.0625,,,,,1565.0,,6343.375,30.8,,13320.0,471.99,,541.36,128.621,11.96,,3692.85,,27.449,,34333.0,,6.82,,50.337,587.3125,34.42,52.1,63.212
1987-07-01,,,,115.46,,,,,,64.6,142.48,,,41.109375,110.41,,1389.71,,,,36.1875,154.729,,,24.94,29.262,,55.48,2780.0,,,,613.91,,2372.1875,,,,,1585.0,,6113.75,31.09,,13446.5,473.93,,538.91,128.738,11.96,,3688.66,,27.488,,34299.0,,6.77,,51.525,581.375,34.47,51.829,63.254
1987-07-02,,,,114.94,,,,,,64.51,143.93,,,41.34375,110.34,,1387.85,,,,36.59375,153.985,,,24.94,29.126,,55.27,2775.0,,,,631.77,,2399.5,,,,,1585.0,,6130.75,31.29,,13699.5,477.28,,542.7,129.025,11.96,,3655.14,,27.623,,34815.0,,6.8100000000000005,,52.889,586.5,34.38,52.018,63.212
1987-07-03,,,,,,,,,,63.76,,,,,,,,,,,,,,,,,,55.35,2810.0,,,,659.32,,,,,,,1583.0,,,,,,,,,,,,,,,,,,,,,,,,
1987-07-06,,,,114.3,,,,,,62.61,143.84,,,41.375,110.82,,1392.49,,,,36.5625,152.179,,,25.32,29.748,,55.93,2845.0,,,,673.17,,2413.125,,,,,1597.0,,6037.25,31.77,,13927.1875,476.03,,540.84,129.521,12.06,,3488.57,,27.701,,35055.0,,6.83,,53.241,590.625,33.99,52.553,63.431
1987-07-07,,,,113.79,,,,,,62.6,144.86,,,41.4375,110.58,,1379.5,,,,36.6875,151.344,,,25.63,29.379,,55.93,2860.0,,,,671.95,,2413.125,,,,,1625.0,,6096.75,31.48,,13838.625,482.02,,543.44,129.756,11.97,,3511.96,,27.856,,35055.0,,6.8,,53.593,596.3125,33.31,52.528,63.583
1987-07-08,,,,113.91,,,,,,62.07,141.88,,,41.3125,110.44,,1381.67,,,,36.46875,150.735,,,24.91,30.02,,56.06,2860.0,,,,658.33,,2392.6875,,,,,1604.0,,5901.1875,31.7,,13636.25,483.18,,545.23,129.782,12.03,,3546.88,,27.943,,34660.0,,6.79,,54.429,580.0,33.7,52.43,63.499
1987-07-09,,,,113.74,,,,,,62.78,140.61,,,41.125,110.55,,1381.67,,,,36.15625,151.006,,,25.0,30.156,,55.99,2840.0,,,,658.44,,2399.5,,,,,1589.0,,5850.1875,32.23,,13661.5625,480.23,,538.76,129.625,12.22,,3587.39,,28.214,,35193.0,,6.88,,54.033,583.25,33.8,52.388,63.574
1987-07-10,,,,113.64,,,,,,62.53,139.5,,,41.359375,110.24,,1379.19,,,,36.46875,150.487,,,25.07,29.787,,56.01,2875.0,,,,638.87,,2390.375,,,,,1620.0,,5875.6875,32.38,,13522.375,481.16,,553.48,129.991,12.3,,3580.41,,28.02,,35915.0,,6.8100000000000005,,52.757,583.8125,33.75,51.73,63.676
1987-07-13,,,,113.72,,,,,,63.1,137.21,,,41.21875,110.41,,1387.24,,,,36.21875,150.149,,,24.77,29.884,,56.17,2910.0,,,,644.29,,2383.5625,,,,,1605.0,,5773.625,32.48,,13522.375,481.16,,546.57,129.899,12.23,,3668.41,,27.826999999999998,,35967.0,,6.8,,51.789,575.9375,33.84,50.964,63.76
1987-07-14,,,,113.34,,,,,,63.18,138.48,,,41.34375,110.07,,1390.02,,,,36.53125,150.103,,,25.15,29.845,,55.98,2940.0,,,,617.69,,2372.1875,,,,,1610.0,,5824.6875,32.76,,13560.375,484.97,,548.8,130.33,12.31,,3658.98,,27.498,,36087.0,,6.6899999999999995,,51.305,581.375,33.84,50.742,63.726
1987-07-15,,,,114.92,,,,,,62.95,137.04,,,41.109375,111.85,,1407.95,,,,36.1875,152.518,,,25.38,30.564,,56.33,2981.0,,,,609.47,,2360.8125,,,,,1595.0,,5807.625,33.62,,13535.0625,485.44,,559.95,128.53,12.43,,3597.52,,27.846,,36534.0,,6.38,,51.811,581.375,34.09,50.866,63.574
1987-07-16,,,,114.4,,,,,,62.87,133.8,,,41.21875,111.4,,1408.26,,,,36.28125,150.69,,,24.94,30.389,,56.47,3048.0,,,,613.65,,2335.75,,,,,1625.0,,5722.625,33.91,,13383.25,488.55,,566.79,129.182,12.43,,3620.57,,27.923000000000002,,36276.0,,6.35,,53.109,570.8125,34.09,51.195,63.676
1987-07-17,,,,112.44,,,,,,62.31,130.91,,,41.359375,109.31,,1389.4,,,,36.46875,148.185,,,24.64,29.185,,56.59,3111.0,,,,617.66,,2299.3125,,,,,1615.0,,5586.5625,33.99,,13041.75,489.64,,566.05,130.839,12.6,,3707.17,,27.517,,36190.0,,6.31,,53.153,562.9375,33.94,50.125,63.819
1987-07-20,,,,112.49,,,,,,61.65,135.59,,,41.203125,108.87,,1398.68,,,,36.25,148.163,,,25.48,29.962,,55.85,3107.0,,,,616.78,,2308.4375,,,,,1625.0,,5739.625,33.7,,13142.9375,486.22,,561.29,130.995,12.62,,3669.8,,27.343,,35967.0,,6.37,,54.24,584.625,33.8,50.183,63.819
1987-07-21,,,,112.94,,,,,,62.17,133.72,,,40.9375,109.04,,1403.01,,,,35.8125,148.772,,,25.14,30.176,,55.67,3020.0,,,,615.73,,2294.75,,,,,1610.0,,5612.0625,32.94,,12991.125,481.86,,567.98,130.643,12.32,,3635.58,,27.188,,34901.0,,5.99,,53.993,575.125,33.89,50.125,63.684
1987-07-22,,,,113.18,,,,,,61.91,133.46,,,40.84375,109.11,,1409.19,,,,35.65625,148.907,,,25.21,30.428,,54.73,3093.0,,,,621.15,,2331.1875,,,,,1645.0,,5603.5625,32.94,,13294.6875,481.94,,565.75,130.643,12.37,,3654.44,,27.023,,34832.0,,6.11,,54.932,572.1875,33.99,50.059,63.659
1987-07-23,,,,113.41,,,,,,61.93,133.04,,,40.78125,109.55,,1409.19,,,,35.59375,150.126,,,25.11,30.176,,54.93,3095.0,,,,618.61,,2326.625,,,,,1645.0,,5595.0625,32.94,,13142.9375,480.7,,568.73,130.473,12.24,,3734.76,,26.878,,34832.0,,5.83,,54.586,574.875,33.99,49.606,63.127
1987-07-24,,,,113.64,,,,,,62.19,134.48,,,40.734375,109.65,,1405.48,,,,35.46875,151.277,,,25.01,30.214,,54.87,3067.0,,,,605.26,,2319.8125,,,,,1645.0,,5569.5625,,,12991.125,482.48,,573.93,130.16,11.82,,3720.09,,27.236,,35193.0,,5.9,,54.586,577.0625,33.94,49.796,62.899
1987-07-27,,,,113.46,,,,,,62.12,136.19,,,40.671875,109.24,,1404.55,,,,35.4375,150.622,,,25.29,30.214,,54.09,3085.0,,,,599.69,,2324.375,,,,,1642.0,,5595.0625,,,13067.0,484.43,,573.34,130.212,11.83,,3628.6,,27.691,,34918.0,,5.9399999999999995,,55.574,586.0,33.75,50.722,63.001
1987-07-28,,,,113.81,,,,,,61.95,137.12,,,40.65625,109.48,,1413.21,,,,35.34375,150.668,,,25.44,31.05,,54.36,3082.0,,,,586.12,,2338.0,,,,,1647.0,,5671.625,,,13067.0,486.68,,577.06,130.239,12.23,,3581.8,,27.633,,33542.0,,5.71,,55.031,590.0625,33.65,50.392,63.136
1987-07-29,,,,113.48,,,,,,61.91,134.6,,,40.6875,109.41,,1415.07,,,,35.4375,150.329,,,25.07,31.341,,54.39,3087.0,,,,595.11,,2315.25,,,,,1663.0,,5518.5625,33.13,,13003.75,492.98,,584.49,130.46,12.18,,3547.93,,27.914,,33697.0,,5.84,,55.673,579.5,33.46,50.619,63.094
1987-07-30,,,,113.65,,,,,,61.89,135.61,,,40.765625,109.0,,1429.29,,,,35.5625,151.57,,,25.01,32.507,,53.82,3086.0,,,,601.5,,2322.0625,,,,,,,5527.0625,33.0,,13054.375,497.1,,590.29,130.147,12.13,,3595.42,,28.059,,33955.0,,5.83,,55.969,575.9375,33.55,51.483,63.119
1987-07-31,,,,113.43,,,,,,61.5,137.71,,,40.625,108.76,,1435.17,,,,35.375,151.029,,,25.0,32.449,,53.26,3153.0,,,,602.22,,2335.75,,,,,,,5561.0625,33.02,,13218.8125,497.88,,589.7,130.499,12.15,,3545.84,,28.059,,33731.0,,5.82,,55.623,577.0625,33.41,52.169,63.372
1987-08-03,,,,112.51,,,,,,60.07,138.72,,,40.1875,108.11,,1474.6,,,,34.84375,149.968,,,23.98,34.295,,53.07,3215.0,,,,593.36,,2351.6875,,,,,1699.0,,5484.5625,34.24,,13282.0625,495.86,,591.56,131.06,12.15,,3609.04,,28.059,,33474.0,,5.84,,55.376,560.25,33.51,52.002,63.6
1987-08-04,,,,111.51,,,,,,58.91,134.68,,,40.21875,107.67,,1476.13,,,,34.84375,149.291,,,23.81,34.489,,53.39,3230.0,,,,578.98,,2349.375,,,,,1685.0,,5288.9375,33.94,,13256.75,493.52,,582.04,132.091,12.15,,3650.25,,28.059,,33147.0,,5.86,,55.376,552.5625,33.55,52.272,63.541
1987-08-05,,,,111.95,,,,,,59.3,136.36,,,40.515625,108.01,,1442.2,,,,35.25,150.036,,,23.9,32.566,,53.64,3285.0,,,,590.68,,2342.5625,,,,,1685.0,,5305.9375,32.89,,13193.5,496.4,,584.86,131.595,11.95,,3620.91,,28.252,,33474.0,,5.83,,55.722,555.875,33.65,52.189,63.515
1987-08-06,,,,111.72,,,,,,60.06,134.09,,,40.46875,107.77,,1445.25,,,,35.15625,149.471,,,23.93,32.255,,52.32,3341.0,,,,608.91,,2335.75,,,,,1674.0,,5263.4375,32.66,,13117.625,502.62,,584.34,131.856,11.91,,3661.07,,28.484,,33113.0,,5.84,,56.216,550.375,33.51,52.543,63.574
1987-08-07,,,,110.85,,,,,,60.44,130.3,,,40.546875,106.84,,1403.68,,,,35.34375,149.133,,,24.06,29.632,,52.42,3306.0,,,,599.96,,2331.1875,,,,,1650.0,,5186.9375,32.43,,13054.375,505.57,,574.08,132.43,11.83,,3701.58,,28.833,,32648.0,,5.93,,56.611,550.9375,33.51,53.561,63.49
1987-08-10,,,,110.92,,,,,,60.26,130.56,,,40.4375,107.29,,1421.11,,,,35.25,149.787,,,24.32,30.156,,52.45,3380.0,,,,629.95,,2349.375,,,,,1707.0,,5203.9375,32.03,,13320.0,512.26,,565.16,132.339,11.63,,3624.76,,29.007,,32562.0,,6.04,,57.007,551.1875,33.51,53.498,63.364
1987-08-11,,,,110.77,,,,,,59.22,131.99,,,40.484375,107.43,,1432.42,,,,35.3125,149.675,,,24.43,30.525,,52.92,3395.0,,,,620.76,,2397.1875,,,,,1720.0,,5229.4375,32.43,,13547.6875,520.74,,567.76,132.469,11.75,,3607.3,,29.026,,33061.0,,5.99,,56.611,554.75,33.75,53.706,63.313
